precision,recall,threshold
0.4871,0.7365,0.4191
0.4881,0.7365,0.4193
0.4891,0.7365,0.4194
0.49,0.7365,0.4196
0.491,0.7365,0.4196
0.492,0.7365,0.4197
0.491,0.7335,0.4199
0.492,0.7335,0.4199
0.493,0.7335,0.4199
0.4919,0.7305,0.4201
0.4929,0.7305,0.4201
0.4939,0.7305,0.4205
0.4929,0.7275,0.4209
0.4939,0.7275,0.4212
0.4929,0.7246,0.4213
0.4939,0.7246,0.4218
0.4949,0.7246,0.4222
0.4939,0.7216,0.4228
0.4928,0.7186,0.4229
0.4918,0.7156,0.4231
0.4928,0.7156,0.4233
0.4938,0.7156,0.4234
0.4948,0.7156,0.4235
0.4959,0.7156,0.4236
0.4948,0.7126,0.4237
0.4958,0.7126,0.4237
0.4969,0.7126,0.424
0.4958,0.7096,0.4241
0.4969,0.7096,0.4243
0.4979,0.7096,0.4243
0.4968,0.7066,0.4249
0.4979,0.7066,0.4249
0.4968,0.7036,0.4251
0.4958,0.7006,0.4252
0.4968,0.7006,0.4254
0.4979,0.7006,0.4261
0.4989,0.7006,0.4261
0.4979,0.6976,0.4262
0.4968,0.6946,0.4263
0.4979,0.6946,0.4264
0.4989,0.6946,0.4266
0.4978,0.6916,0.427
0.4968,0.6886,0.4275
0.4957,0.6856,0.4277
0.4946,0.6826,0.428
0.4935,0.6796,0.4286
0.4946,0.6796,0.4288
0.4934,0.6766,0.429
0.4923,0.6737,0.4292
0.4912,0.6707,0.4292
0.4923,0.6707,0.4293
0.4912,0.6677,0.4295
0.4901,0.6647,0.4295
0.4889,0.6617,0.4296
0.4878,0.6587,0.4298
0.4867,0.6557,0.4301
0.4878,0.6557,0.4302
0.4866,0.6527,0.4303
0.4855,0.6497,0.4304
0.4865,0.6497,0.4306
0.4854,0.6467,0.4308
0.4865,0.6467,0.4308
0.4876,0.6467,0.4309
0.4887,0.6467,0.431
0.4875,0.6437,0.4313
0.4886,0.6437,0.4314
0.4875,0.6407,0.4315
0.4886,0.6407,0.4318
0.4874,0.6377,0.4322
0.4862,0.6347,0.4323
0.4874,0.6347,0.4325
0.4885,0.6347,0.4328
0.4873,0.6317,0.4333
0.4861,0.6287,0.4336
0.4849,0.6257,0.4338
0.4837,0.6228,0.4341
0.4825,0.6198,0.4341
0.4836,0.6198,0.4343
0.4824,0.6168,0.4344
0.4836,0.6168,0.4346
0.4824,0.6138,0.4348
0.4835,0.6138,0.4349
0.4846,0.6138,0.4349
0.4858,0.6138,0.4349
0.4846,0.6108,0.435
0.4857,0.6108,0.4352
0.4845,0.6078,0.4352
0.4856,0.6078,0.4353
0.4844,0.6048,0.4354
0.4832,0.6018,0.4355
0.4819,0.5988,0.4356
0.4831,0.5988,0.4357
0.4818,0.5958,0.4359
0.4806,0.5928,0.4359
0.4793,0.5898,0.4359
0.4805,0.5898,0.436
0.4817,0.5898,0.436
0.4804,0.5868,0.436
0.4816,0.5868,0.4361
0.4803,0.5838,0.4364
0.479,0.5808,0.4365
0.4777,0.5778,0.4366
0.4789,0.5778,0.4374
0.4776,0.5749,0.4379
0.4763,0.5719,0.438
0.475,0.5689,0.4381
0.4737,0.5659,0.4381
0.4724,0.5629,0.4383
0.4736,0.5629,0.4383
0.4747,0.5629,0.4388
0.4759,0.5629,0.4388
0.4772,0.5629,0.4388
0.4758,0.5599,0.439
0.4745,0.5569,0.4391
0.4731,0.5539,0.4391
0.4718,0.5509,0.4393
0.473,0.5509,0.4393
0.4742,0.5509,0.4396
0.4729,0.5479,0.4401
0.4741,0.5479,0.4404
0.4753,0.5479,0.4404
0.474,0.5449,0.4405
0.4752,0.5449,0.4406
0.4738,0.5419,0.4407
0.4724,0.5389,0.4409
0.4737,0.5389,0.4409
0.4723,0.5359,0.441
0.4735,0.5359,0.4414
0.4748,0.5359,0.4415
0.4734,0.5329,0.4415
0.472,0.5299,0.442
0.4706,0.5269,0.4421
0.4718,0.5269,0.4421
0.4731,0.5269,0.4425
0.4744,0.5269,0.4426
0.473,0.524,0.4427
0.4715,0.521,0.4429
0.4701,0.518,0.4432
0.4714,0.518,0.4437
0.4699,0.515,0.4438
0.4685,0.512,0.4439
0.467,0.509,0.4439
0.4656,0.506,0.444
0.4669,0.506,0.444
0.4681,0.506,0.4441
0.4694,0.506,0.4442
0.4708,0.506,0.4452
0.4721,0.506,0.4452
0.4706,0.503,0.4456
0.4719,0.503,0.4458
0.4704,0.5,0.4462
0.4718,0.5,0.4462
0.4731,0.5,0.4464
0.4744,0.5,0.4465
0.4729,0.497,0.4465
0.4714,0.494,0.4466
0.4699,0.491,0.4469
0.4684,0.488,0.4469
0.4697,0.488,0.4469
0.4682,0.485,0.4471
0.4696,0.485,0.4473
0.468,0.482,0.4477
0.4694,0.482,0.4477
0.4708,0.482,0.4479
0.4692,0.479,0.448
0.4706,0.479,0.4481
0.472,0.479,0.4484
0.4704,0.476,0.4485
0.4718,0.476,0.449
0.4702,0.4731,0.4501
0.4687,0.4701,0.4504
0.4671,0.4671,0.4505
0.4685,0.4671,0.4505
0.4669,0.4641,0.4508
0.4683,0.4641,0.4509
0.4697,0.4641,0.451
0.4711,0.4641,0.4515
0.4726,0.4641,0.4516
0.474,0.4641,0.4518
0.4724,0.4611,0.4521
0.4708,0.4581,0.4524
0.4691,0.4551,0.4524
0.4706,0.4551,0.4527
0.4689,0.4521,0.4531
0.4673,0.4491,0.4537
0.4688,0.4491,0.4538
0.4702,0.4491,0.4539
0.4717,0.4491,0.4544
0.47,0.4461,0.4545
0.4715,0.4461,0.4546
0.473,0.4461,0.4546
0.4713,0.4431,0.4547
0.4728,0.4431,0.455
0.4712,0.4401,0.4558
0.4727,0.4401,0.4558
0.4742,0.4401,0.4563
0.4725,0.4371,0.4565
0.474,0.4371,0.4566
0.4723,0.4341,0.4568
0.4739,0.4341,0.4568
0.4721,0.4311,0.4568
0.4704,0.4281,0.4584
0.4719,0.4281,0.4587
0.4735,0.4281,0.4595
0.4718,0.4251,0.4597
0.47,0.4222,0.4598
0.4716,0.4222,0.4601
0.4732,0.4222,0.4605
0.4747,0.4222,0.4606
0.473,0.4192,0.4607
0.4712,0.4162,0.4608
0.4694,0.4132,0.4609
0.4676,0.4102,0.4609
0.4658,0.4072,0.4609
0.4639,0.4042,0.4614
0.4655,0.4042,0.4618
0.4671,0.4042,0.463
0.4688,0.4042,0.4631
0.4704,0.4042,0.4635
0.4685,0.4012,0.4637
0.4702,0.4012,0.4638
0.4718,0.4012,0.4639
0.4735,0.4012,0.4645
0.4752,0.4012,0.4645
0.4733,0.3982,0.4646
0.475,0.3982,0.4649
0.4767,0.3982,0.4653
0.4784,0.3982,0.4654
0.4765,0.3952,0.4655
0.4746,0.3922,0.4663
0.4764,0.3922,0.4664
0.4745,0.3892,0.4666
0.4725,0.3862,0.4669
0.4743,0.3862,0.4669
0.4723,0.3832,0.4671
0.4704,0.3802,0.4673
0.4684,0.3772,0.4674
0.4664,0.3743,0.4678
0.4682,0.3743,0.4679
0.4699,0.3743,0.4682
0.4717,0.3743,0.4687
0.4735,0.3743,0.4689
0.4753,0.3743,0.4695
0.4771,0.3743,0.4696
0.4789,0.3743,0.4697
0.4769,0.3713,0.4701
0.4788,0.3713,0.4701
0.4767,0.3683,0.4703
0.4786,0.3683,0.4709
0.4766,0.3653,0.4712
0.4784,0.3653,0.4717
0.4803,0.3653,0.4717
0.4783,0.3623,0.4724
0.4802,0.3623,0.4728
0.4821,0.3623,0.4728
0.48,0.3593,0.473
0.4819,0.3593,0.4733
0.4839,0.3593,0.4733
0.4818,0.3563,0.4738
0.4797,0.3533,0.474
0.4776,0.3503,0.474
0.4795,0.3503,0.4741
0.4815,0.3503,0.4744
0.4793,0.3473,0.4746
0.4813,0.3473,0.4748
0.4833,0.3473,0.4749
0.4854,0.3473,0.475
0.4874,0.3473,0.4751
0.4895,0.3473,0.4751
0.4873,0.3443,0.4755
0.4894,0.3443,0.4764
0.4872,0.3413,0.4767
0.4893,0.3413,0.4769
0.4871,0.3383,0.4771
0.4848,0.3353,0.4774
0.4826,0.3323,0.4776
0.4803,0.3293,0.4778
0.4781,0.3263,0.4778
0.4758,0.3234,0.4781
0.4779,0.3234,0.4783
0.4756,0.3204,0.4783
0.4777,0.3204,0.479
0.4798,0.3204,0.4791
0.4775,0.3174,0.4796
0.4751,0.3144,0.4798
0.4773,0.3144,0.4803
0.4749,0.3114,0.4804
0.4771,0.3114,0.4807
0.4793,0.3114,0.4808
0.4769,0.3084,0.4817
0.4791,0.3084,0.4818
0.4766,0.3054,0.4824
0.4742,0.3024,0.4832
0.4717,0.2994,0.4837
0.4739,0.2994,0.4838
0.4714,0.2964,0.484
0.4737,0.2964,0.4841
0.4712,0.2934,0.4841
0.4734,0.2934,0.4842
0.4757,0.2934,0.4844
0.478,0.2934,0.4845
0.4804,0.2934,0.4849
0.4778,0.2904,0.4859
0.4802,0.2904,0.486
0.4776,0.2874,0.4864
0.475,0.2844,0.4865
0.4724,0.2814,0.4871
0.4697,0.2784,0.4873
0.4721,0.2784,0.4876
0.4694,0.2754,0.4882
0.4667,0.2725,0.4882
0.4691,0.2725,0.4889
0.4715,0.2725,0.4894
0.4688,0.2695,0.4895
0.466,0.2665,0.4899
0.4684,0.2665,0.4904
0.4656,0.2635,0.4904
0.4628,0.2605,0.4908
0.4652,0.2605,0.4911
0.4677,0.2605,0.4915
0.4703,0.2605,0.4915
0.4728,0.2605,0.4915
0.4754,0.2605,0.4916
0.4725,0.2575,0.4922
0.4696,0.2545,0.4927
0.4667,0.2515,0.4928
0.4693,0.2515,0.4929
0.4663,0.2485,0.4935
0.4633,0.2455,0.4947
0.4659,0.2455,0.4954
0.4686,0.2455,0.4969
0.4655,0.2425,0.4969
0.4682,0.2425,0.4973
0.4709,0.2425,0.4974
0.4678,0.2395,0.4976
0.4706,0.2395,0.4976
0.4734,0.2395,0.4979
0.4702,0.2365,0.4985
0.4731,0.2365,0.4986
0.4699,0.2335,0.4987
0.4727,0.2335,0.499
0.4756,0.2335,0.4994
0.4724,0.2305,0.4997
0.4753,0.2305,0.5
0.4783,0.2305,0.5001
0.475,0.2275,0.5004
0.478,0.2275,0.5011
0.481,0.2275,0.5011
0.4777,0.2246,0.5011
0.4808,0.2246,0.5013
0.4839,0.2246,0.5014
0.487,0.2246,0.5014
0.4837,0.2216,0.5015
0.4868,0.2216,0.5017
0.4901,0.2216,0.5017
0.4867,0.2186,0.5021
0.4832,0.2156,0.5027
0.4865,0.2156,0.5028
0.483,0.2126,0.5033
0.4795,0.2096,0.5036
0.4759,0.2066,0.5038
0.4792,0.2066,0.504
0.4755,0.2036,0.5045
0.4718,0.2006,0.5047
0.4681,0.1976,0.5048
0.4714,0.1976,0.5048
0.4676,0.1946,0.505
0.471,0.1946,0.5055
0.4745,0.1946,0.5063
0.4779,0.1946,0.5063
0.4815,0.1946,0.5065
0.4776,0.1916,0.5066
0.4812,0.1916,0.5071
0.4773,0.1886,0.5073
0.4733,0.1856,0.5073
0.4769,0.1856,0.5081
0.4729,0.1826,0.5083
0.4766,0.1826,0.5086
0.4724,0.1796,0.5087
0.4762,0.1796,0.5089
0.472,0.1766,0.5094
0.4758,0.1766,0.5095
0.4797,0.1766,0.5097
0.4836,0.1766,0.51
0.4876,0.1766,0.5106
0.4917,0.1766,0.5116
0.4958,0.1766,0.5117
0.5,0.1766,0.5119
0.4957,0.1737,0.512
0.5,0.1737,0.5121
0.4957,0.1707,0.5121
0.4912,0.1677,0.5122
0.4867,0.1647,0.5125
0.4911,0.1647,0.513
0.4865,0.1617,0.5131
0.4818,0.1587,0.5132
0.4862,0.1587,0.5136
0.4907,0.1587,0.514
0.4953,0.1587,0.5146
0.4906,0.1557,0.5147
0.4857,0.1527,0.5148
0.4904,0.1527,0.5149
0.4854,0.1497,0.5158
0.4804,0.1467,0.5161
0.4851,0.1467,0.5162
0.48,0.1437,0.5163
0.4848,0.1437,0.5164
0.4898,0.1437,0.5164
0.4948,0.1437,0.5166
0.4896,0.1407,0.5174
0.4947,0.1407,0.5175
0.5,0.1407,0.5177
0.4946,0.1377,0.5177
0.5,0.1377,0.5182
0.4945,0.1347,0.5182
0.5,0.1347,0.5184
0.5056,0.1347,0.5185
0.5,0.1317,0.5188
0.5057,0.1317,0.519
0.5,0.1287,0.5192
0.4941,0.1257,0.52
0.5,0.1257,0.5205
0.494,0.1228,0.5205
0.5,0.1228,0.5209
0.5062,0.1228,0.5214
0.5125,0.1228,0.5215
0.5063,0.1198,0.5217
0.5,0.1168,0.5223
0.5065,0.1168,0.5224
0.5132,0.1168,0.5232
0.52,0.1168,0.5242
0.527,0.1168,0.5244
0.5205,0.1138,0.5245
0.5278,0.1138,0.5247
0.5211,0.1108,0.5252
0.5286,0.1108,0.526
0.5362,0.1108,0.5263
0.5294,0.1078,0.5266
0.5373,0.1078,0.5267
0.5455,0.1078,0.5274
0.5385,0.1048,0.5279
0.5312,0.1018,0.5285
0.5397,0.1018,0.5287
0.5323,0.0988,0.5289
0.541,0.0988,0.529
0.5333,0.0958,0.5292
0.5254,0.0928,0.5295
0.5172,0.0898,0.53
0.5263,0.0898,0.5315
0.5179,0.0868,0.5321
0.5091,0.0838,0.5323
0.5185,0.0838,0.5326
0.5094,0.0808,0.533
0.5,0.0778,0.5333
0.4902,0.0749,0.534
0.48,0.0719,0.5341
0.4694,0.0689,0.5347
0.4583,0.0659,0.5349
0.4468,0.0629,0.535
0.4348,0.0599,0.5354
0.4444,0.0599,0.536
0.4318,0.0569,0.5363
0.4419,0.0569,0.5363
0.4286,0.0539,0.5367
0.439,0.0539,0.538
0.425,0.0509,0.5388
0.4103,0.0479,0.54
0.4211,0.0479,0.5402
0.4054,0.0449,0.5403
0.3889,0.0419,0.5409
0.4,0.0419,0.541
0.3824,0.0389,0.5412
0.3636,0.0359,0.5421
0.3438,0.0329,0.5424
0.3548,0.0329,0.5438
0.3667,0.0329,0.5438
0.3793,0.0329,0.5444
0.3929,0.0329,0.5445
0.3704,0.0299,0.5451
0.3846,0.0299,0.546
0.36,0.0269,0.546
0.375,0.0269,0.547
0.3913,0.0269,0.5473
0.3636,0.024,0.5486
0.3333,0.021,0.55
0.35,0.021,0.5506
0.3158,0.018,0.5512
0.3333,0.018,0.5512
0.2941,0.015,0.5517
0.3125,0.015,0.5524
0.3333,0.015,0.5532
0.3571,0.015,0.5533
0.3846,0.015,0.5533
0.3333,0.012,0.5539
0.3636,0.012,0.5563
0.4,0.012,0.557
0.4444,0.012,0.5595
0.5,0.012,0.5612
0.4286,0.009,0.5613
0.5,0.009,0.5632
0.4,0.006,0.5655
0.25,0.003,0.572
0.3333,0.003,0.5734
0.0,0.0,0.5739
0.0,0.0,0.5894
