precision,recall,threshold
0.4889,0.5395,0.4437
0.4901,0.5395,0.4439
0.4888,0.5368,0.4439
0.4876,0.5341,0.444
0.4863,0.5313,0.4443
0.4875,0.5313,0.4444
0.4887,0.5313,0.4446
0.4899,0.5313,0.4447
0.4912,0.5313,0.4449
0.4899,0.5286,0.4449
0.4911,0.5286,0.4451
0.4924,0.5286,0.4451
0.4911,0.5259,0.4453
0.4923,0.5259,0.4454
0.4936,0.5259,0.4455
0.4923,0.5232,0.4457
0.4936,0.5232,0.4458
0.4923,0.5204,0.4459
0.491,0.5177,0.4461
0.4922,0.5177,0.4462
0.4909,0.515,0.4464
0.4922,0.515,0.4465
0.4909,0.5123,0.4467
0.4895,0.5095,0.4467
0.4908,0.5095,0.4467
0.4895,0.5068,0.4468
0.4908,0.5068,0.447
0.4894,0.5041,0.4471
0.4881,0.5014,0.4472
0.4894,0.5014,0.4472
0.4907,0.5014,0.4472
0.4893,0.4986,0.4473
0.4879,0.4959,0.4473
0.4866,0.4932,0.4474
0.4879,0.4932,0.4474
0.4892,0.4932,0.4478
0.4878,0.4905,0.448
0.4891,0.4905,0.4481
0.4877,0.4877,0.4481
0.4863,0.485,0.4482
0.4849,0.4823,0.4483
0.4863,0.4823,0.4485
0.4848,0.4796,0.4485
0.4834,0.4768,0.4486
0.4848,0.4768,0.4487
0.4861,0.4768,0.4487
0.4875,0.4768,0.4487
0.486,0.4741,0.4492
0.4846,0.4714,0.4492
0.4831,0.4687,0.4493
0.4817,0.4659,0.4494
0.4831,0.4659,0.4494
0.4844,0.4659,0.4495
0.483,0.4632,0.4496
0.4815,0.4605,0.4497
0.48,0.4578,0.4498
0.4785,0.455,0.4499
0.477,0.4523,0.4502
0.4784,0.4523,0.4504
0.4798,0.4523,0.4511
0.4783,0.4496,0.4511
0.4767,0.4469,0.4512
0.4781,0.4469,0.4516
0.4795,0.4469,0.4517
0.478,0.4441,0.4518
0.4794,0.4441,0.4521
0.4779,0.4414,0.4522
0.4793,0.4414,0.4523
0.4777,0.4387,0.4526
0.4762,0.436,0.4526
0.4776,0.436,0.4533
0.476,0.4332,0.4533
0.4775,0.4332,0.4534
0.4789,0.4332,0.4535
0.4773,0.4305,0.4535
0.4788,0.4305,0.4541
0.4772,0.4278,0.4543
0.4787,0.4278,0.4543
0.4771,0.4251,0.4545
0.4755,0.4223,0.4546
0.4738,0.4196,0.4555
0.4753,0.4196,0.4557
0.4737,0.4169,0.4557
0.4752,0.4169,0.4558
0.4735,0.4142,0.456
0.475,0.4142,0.4563
0.4765,0.4142,0.4564
0.478,0.4142,0.4565
0.4795,0.4142,0.4566
0.481,0.4142,0.4566
0.4794,0.4114,0.4566
0.4809,0.4114,0.4566
0.4824,0.4114,0.457
0.4808,0.4087,0.457
0.4791,0.406,0.4574
0.4774,0.4033,0.4576
0.479,0.4033,0.4576
0.4805,0.4033,0.4579
0.4821,0.4033,0.4581
0.4837,0.4033,0.4581
0.4852,0.4033,0.4582
0.4836,0.4005,0.4583
0.4851,0.4005,0.459
0.4868,0.4005,0.459
0.4884,0.4005,0.4594
0.4867,0.3978,0.4597
0.4849,0.3951,0.4598
0.4866,0.3951,0.4599
0.4882,0.3951,0.4599
0.4865,0.3924,0.46
0.4881,0.3924,0.4603
0.4864,0.3896,0.4603
0.4846,0.3869,0.4604
0.4863,0.3869,0.4606
0.4845,0.3842,0.4608
0.4862,0.3842,0.4609
0.4879,0.3842,0.4609
0.4896,0.3842,0.4609
0.4913,0.3842,0.4614
0.493,0.3842,0.4618
0.4947,0.3842,0.4619
0.4965,0.3842,0.4619
0.4947,0.3815,0.4621
0.4929,0.3787,0.4622
0.4911,0.376,0.4627
0.4929,0.376,0.4629
0.491,0.3733,0.463
0.4928,0.3733,0.4632
0.491,0.3706,0.4633
0.4928,0.3706,0.4635
0.4945,0.3706,0.4636
0.4927,0.3678,0.4637
0.4945,0.3678,0.4639
0.4963,0.3678,0.4639
0.4982,0.3678,0.464
0.5,0.3678,0.4641
0.5019,0.3678,0.4642
0.5,0.3651,0.4643
0.5019,0.3651,0.4644
0.5038,0.3651,0.4646
0.5019,0.3624,0.4646
0.5,0.3597,0.4648
0.4981,0.3569,0.4649
0.4962,0.3542,0.4649
0.4943,0.3515,0.465
0.4923,0.3488,0.465
0.4903,0.346,0.4651
0.4922,0.346,0.4652
0.4942,0.346,0.4653
0.4922,0.3433,0.4655
0.4902,0.3406,0.4655
0.4882,0.3379,0.4655
0.4901,0.3379,0.4658
0.4921,0.3379,0.4659
0.49,0.3351,0.4661
0.492,0.3351,0.4661
0.49,0.3324,0.4663
0.4919,0.3324,0.4667
0.4899,0.3297,0.4668
0.4878,0.327,0.4671
0.4857,0.3243,0.4672
0.4877,0.3243,0.4676
0.4856,0.3215,0.4677
0.4835,0.3188,0.4677
0.4855,0.3188,0.4678
0.4833,0.3161,0.4681
0.4854,0.3161,0.4681
0.4832,0.3134,0.4682
0.481,0.3106,0.4684
0.4788,0.3079,0.4686
0.4766,0.3052,0.4687
0.4744,0.3025,0.469
0.4764,0.3025,0.4691
0.4784,0.3025,0.4691
0.4805,0.3025,0.4695
0.4783,0.2997,0.4696
0.4803,0.2997,0.4698
0.4825,0.2997,0.4701
0.4846,0.2997,0.4701
0.4867,0.2997,0.4702
0.4844,0.297,0.4704
0.4866,0.297,0.4711
0.4843,0.2943,0.4715
0.482,0.2916,0.4716
0.4842,0.2916,0.4717
0.4818,0.2888,0.4719
0.4795,0.2861,0.472
0.4771,0.2834,0.472
0.4793,0.2834,0.4726
0.4815,0.2834,0.4728
0.4837,0.2834,0.4729
0.486,0.2834,0.4732
0.4836,0.2807,0.4737
0.4858,0.2807,0.4739
0.4882,0.2807,0.474
0.4857,0.2779,0.4741
0.4833,0.2752,0.4745
0.4808,0.2725,0.475
0.4783,0.2698,0.4751
0.4757,0.267,0.4752
0.4732,0.2643,0.4754
0.4706,0.2616,0.4755
0.4729,0.2616,0.4757
0.4752,0.2616,0.4758
0.4726,0.2589,0.4761
0.475,0.2589,0.4764
0.4724,0.2561,0.4767
0.4747,0.2561,0.4768
0.4721,0.2534,0.4769
0.4694,0.2507,0.4774
0.4718,0.2507,0.4776
0.4691,0.248,0.4777
0.4663,0.2452,0.4781
0.4635,0.2425,0.4781
0.4607,0.2398,0.4782
0.4632,0.2398,0.4784
0.4603,0.2371,0.4792
0.4574,0.2343,0.4792
0.4545,0.2316,0.4792
0.457,0.2316,0.4792
0.4595,0.2316,0.4793
0.462,0.2316,0.4795
0.459,0.2289,0.4796
0.456,0.2262,0.48
0.453,0.2234,0.48
0.45,0.2207,0.4805
0.4525,0.2207,0.481
0.4551,0.2207,0.4815
0.4576,0.2207,0.4816
0.4545,0.218,0.4816
0.4571,0.218,0.4818
0.454,0.2153,0.482
0.4566,0.2153,0.482
0.4535,0.2125,0.482
0.4561,0.2125,0.4824
0.4529,0.2098,0.4825
0.4556,0.2098,0.4826
0.4583,0.2098,0.483
0.4611,0.2098,0.4833
0.4639,0.2098,0.4839
0.4606,0.2071,0.484
0.4634,0.2071,0.4842
0.4663,0.2071,0.4845
0.4691,0.2071,0.4845
0.4658,0.2044,0.4845
0.4688,0.2044,0.4846
0.4654,0.2016,0.4847
0.462,0.1989,0.486
0.465,0.1989,0.4865
0.4679,0.1989,0.4866
0.4645,0.1962,0.4866
0.4675,0.1962,0.4867
0.4641,0.1935,0.4867
0.4605,0.1907,0.487
0.4636,0.1907,0.4872
0.4667,0.1907,0.4877
0.4698,0.1907,0.4879
0.473,0.1907,0.4882
0.4762,0.1907,0.4883
0.4795,0.1907,0.4883
0.4828,0.1907,0.4884
0.4861,0.1907,0.4885
0.4895,0.1907,0.4886
0.4859,0.188,0.4887
0.4894,0.188,0.4888
0.4857,0.1853,0.4893
0.4892,0.1853,0.4894
0.4928,0.1853,0.4895
0.4964,0.1853,0.4896
0.4926,0.1826,0.4896
0.4963,0.1826,0.4897
0.5,0.1826,0.4902
0.4962,0.1798,0.4906
0.5,0.1798,0.491
0.4962,0.1771,0.491
0.4923,0.1744,0.4917
0.4884,0.1717,0.492
0.4844,0.1689,0.4923
0.4803,0.1662,0.4924
0.4762,0.1635,0.4924
0.472,0.1608,0.4926
0.4677,0.158,0.4926
0.4715,0.158,0.4927
0.4672,0.1553,0.4929
0.4628,0.1526,0.4932
0.4583,0.1499,0.4939
0.4622,0.1499,0.4939
0.4661,0.1499,0.4944
0.4701,0.1499,0.4953
0.4741,0.1499,0.4955
0.4783,0.1499,0.4964
0.4737,0.1471,0.4964
0.469,0.1444,0.4964
0.4643,0.1417,0.4965
0.4595,0.139,0.4967
0.4545,0.1362,0.4969
0.4587,0.1362,0.4973
0.463,0.1362,0.4975
0.4579,0.1335,0.498
0.4623,0.1335,0.499
0.4667,0.1335,0.499
0.4712,0.1335,0.4993
0.466,0.1308,0.4997
0.4608,0.1281,0.4997
0.4653,0.1281,0.5001
0.47,0.1281,0.5001
0.4646,0.1253,0.5004
0.4694,0.1253,0.5025
0.4742,0.1253,0.5026
0.4792,0.1253,0.5031
0.4737,0.1226,0.5032
0.4787,0.1226,0.5034
0.4731,0.1199,0.504
0.4783,0.1199,0.5041
0.4835,0.1199,0.5045
0.4889,0.1199,0.5046
0.4944,0.1199,0.5049
0.5,0.1199,0.5051
0.4943,0.1172,0.5053
0.5,0.1172,0.5054
0.4941,0.1144,0.5059
0.5,0.1144,0.5063
0.506,0.1144,0.5069
0.5,0.1117,0.5072
0.4938,0.109,0.5073
0.5,0.109,0.5074
0.5063,0.109,0.5075
0.5128,0.109,0.5076
0.5195,0.109,0.5077
0.5263,0.109,0.5077
0.52,0.1063,0.5085
0.527,0.1063,0.5088
0.5342,0.1063,0.5095
0.5278,0.1035,0.5102
0.5352,0.1035,0.5106
0.5286,0.1008,0.5109
0.5362,0.1008,0.511
0.5294,0.0981,0.511
0.5373,0.0981,0.5111
0.5303,0.0954,0.5119
0.5231,0.0926,0.5121
0.5156,0.0899,0.5132
0.5079,0.0872,0.5133
0.5161,0.0872,0.5133
0.5082,0.0845,0.5135
0.5167,0.0845,0.5138
0.5254,0.0845,0.5139
0.5345,0.0845,0.5145
0.5263,0.0817,0.5149
0.5179,0.079,0.515
0.5091,0.0763,0.5162
0.5185,0.0763,0.5166
0.5094,0.0736,0.5183
0.5,0.0708,0.5192
0.5098,0.0708,0.5197
0.52,0.0708,0.5198
0.5306,0.0708,0.5202
0.5417,0.0708,0.5207
0.5532,0.0708,0.5226
0.5435,0.0681,0.5228
0.5333,0.0654,0.5258
0.5227,0.0627,0.526
0.5349,0.0627,0.5266
0.5238,0.0599,0.5273
0.5122,0.0572,0.5277
0.525,0.0572,0.5306
0.5128,0.0545,0.5312
0.5263,0.0545,0.5317
0.5135,0.0518,0.5324
0.5,0.049,0.533
0.4857,0.0463,0.5333
0.5,0.0463,0.534
0.5152,0.0463,0.5347
0.5312,0.0463,0.5347
0.5161,0.0436,0.5359
0.5,0.0409,0.5367
0.4828,0.0381,0.5376
0.4643,0.0354,0.542
0.4815,0.0354,0.5422
0.5,0.0354,0.5494
0.48,0.0327,0.5496
0.5,0.0327,0.5503
0.5217,0.0327,0.5529
0.5,0.03,0.5566
0.4762,0.0272,0.5571
0.5,0.0272,0.5572
0.5263,0.0272,0.5578
0.5,0.0245,0.5582
0.4706,0.0218,0.5607
0.5,0.0218,0.5629
0.5333,0.0218,0.5657
0.5,0.0191,0.5703
0.4615,0.0163,0.5743
0.5,0.0163,0.5749
0.5455,0.0163,0.5769
0.6,0.0163,0.5813
0.5556,0.0136,0.5832
0.625,0.0136,0.5859
0.5714,0.0109,0.5864
0.5,0.0082,0.5875
0.6,0.0082,0.5948
0.5,0.0054,0.5954
0.3333,0.0027,0.6026
0.5,0.0027,0.6176
1.0,0.0027,0.6279
