canonical_game_id,game_date,home_team,away_team,closing_total,market_home_probability,market_over_probability,home_win,over,fold,target,model_probability,market_probability,market_disagreement,abs_market_disagreement,total_level,month,moneyline_role,disagreement_direction,disagreement_size,home_form_edge,run_form_edge,away_bp_er_14g,x,large_disagreement,cluster
kaggle_mlb_vegas:2017-08-16:LAA:WSH:0,2017-08-16,WSH,LAA,9.0,0.5505486808311931,0.5217391304347826,False,False,2,0,0.487920667317545,0.5217391304347826,-0.0338184631172375,0.0338184631172375,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0999999999999999,1.2999999999999994,13.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-16:STL:BOS:0,2017-08-16,BOS,STL,9.5,0.6115107913669063,0.5195490681610844,True,False,2,0,0.4836344716743689,0.5195490681610844,-0.0359145964867154,0.0359145964867154,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0,-0.5000000000000004,16.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-17:ATL:COL:0,2017-08-17,COL,ATL,12.0,0.6229179100428626,0.5,False,True,2,1,0.4668383557601988,0.5,-0.0331616442398012,0.0331616442398012,high_total,8,home_favorite,market_higher_by_3pp,largest,0.1,3.1,22.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-18:CIN:ATL:0,2017-08-18,ATL,CIN,9.5,0.536016459868573,0.5217391304347826,False,False,2,0,0.4921421781255078,0.5217391304347826,-0.0295969523092747,0.0295969523092747,high_total,8,home_favorite,within_3pp,largest,-0.2,-1.6999999999999993,29.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-18:CLE:KC:0,2017-08-18,KC,CLE,8.0,0.3571428571428571,0.4848162769511084,False,True,2,1,0.5112417094935116,0.4848162769511084,0.0264254325424031,0.0264254325424031,high_total,8,road_favorite,within_3pp,largest,-0.2999999999999999,-3.3999999999999995,22.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-18:CWS:TEX:0,2017-08-18,TEX,CWS,11.0,0.7006160875553613,0.5217391304347826,False,False,2,0,0.486641787428386,0.5217391304347826,-0.0350973430063966,0.0350973430063966,high_total,8,home_favorite,market_higher_by_3pp,largest,0.2999999999999999,3.0999999999999996,28.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-18:LAD:DET:0,2017-08-18,DET,LAD,10.5,0.3276513628688591,0.5,False,True,2,1,0.5285711059300997,0.5,0.0285711059300997,0.0285711059300997,high_total,8,road_favorite,within_3pp,largest,-0.6000000000000001,-4.1,21.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-18:NYY:BOS:0,2017-08-18,BOS,NYY,9.0,0.5544421922209049,0.5217391304347826,True,True,2,1,0.4911253439332634,0.5217391304347826,-0.0306137865015191,0.0306137865015191,high_total,8,home_favorite,market_higher_by_3pp,largest,0.2,2.000000000000001,14.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-19:CWS:TEX:0,2017-08-19,TEX,CWS,11.0,0.6764705882352942,0.5173641257162701,True,True,2,1,0.4799482531656868,0.5173641257162701,-0.0374158725505833,0.0374158725505833,high_total,8,home_favorite,market_higher_by_3pp,largest,0.1999999999999999,2.7000000000000006,26.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-19:LAA:BAL:0,2017-08-19,BAL,LAA,9.5,0.6088560885608857,0.5217391304347826,False,False,2,0,0.4944386179990561,0.5217391304347826,-0.0273005124357264,0.0273005124357264,high_total,8,home_favorite,within_3pp,largest,-0.2999999999999999,-4.440892098500626e-16,17.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-19:LAD:DET:0,2017-08-19,DET,LAD,10.5,0.4270350063264445,0.4891657638136511,False,False,2,0,0.5179895342474378,0.4891657638136511,0.0288237704337866,0.0288237704337866,high_total,8,road_favorite,within_3pp,largest,-0.6000000000000001,-4.1,21.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-19:NYY:BOS:0,2017-08-19,BOS,NYY,8.0,0.7147147147147147,0.5217391304347826,False,False,2,0,0.4838628082458091,0.5217391304347826,-0.0378763221889734,0.0378763221889734,high_total,8,home_favorite,market_higher_by_3pp,largest,0.2,2.1000000000000005,19.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-19:TOR:CHC:0,2017-08-19,CHC,TOR,9.5,0.6888888888888889,0.5217391304347826,True,False,2,0,0.4884819046911032,0.5217391304347826,-0.0332572257436794,0.0332572257436794,high_total,8,home_favorite,market_higher_by_3pp,largest,-0.0999999999999999,0.5,25.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-20:ATH:HOU:0,2017-08-20,HOU,ATH,9.0,0.6888888888888889,0.5324675324675325,False,False,2,0,0.5045047176828628,0.5324675324675325,-0.0279628147846697,0.0279628147846697,high_total,8,home_favorite,within_3pp,largest,0.2,1.7000000000000006,25.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-20:CWS:TEX:0,2017-08-20,TEX,CWS,11.5,0.6451127819548872,0.4891657638136511,False,False,2,0,0.4611095819835937,0.4891657638136511,-0.0280561818300573,0.0280561818300573,high_total,8,home_favorite,within_3pp,largest,0.4,5.1000000000000005,34.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-20:LAD:DET:0,2017-08-20,DET,LAD,9.0,0.4324324324324324,0.4675324675324676,True,False,2,0,0.4974918940006799,0.4675324675324676,0.0299594264682123,0.0299594264682123,high_total,8,road_favorite,within_3pp,largest,-0.6000000000000001,-3.5999999999999996,18.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-20:PHI:SF:0,2017-08-20,SF,PHI,8.0,0.6888888888888889,0.5217391304347826,False,False,2,0,0.4933024611817782,0.5217391304347826,-0.0284366692530043,0.0284366692530043,high_total,8,home_favorite,within_3pp,largest,0.3,2.5999999999999996,22.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-20:TOR:CHC:0,2017-08-20,CHC,TOR,9.0,0.6310538349615464,0.5108342361863489,True,True,2,1,0.4779703984351697,0.5108342361863489,-0.0328638377511791,0.0328638377511791,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0,0.4000000000000003,17.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-21:BOS:CLE:0,2017-08-21,CLE,BOS,8.5,0.5207810820494446,0.5217391304347826,True,True,2,1,0.4838169021671974,0.5217391304347826,-0.0379222282675851,0.0379222282675851,high_total,8,home_favorite,market_higher_by_3pp,largest,0.1,1.5,16.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-21:TEX:LAA:0,2017-08-21,LAA,TEX,8.5,0.5949110703209065,0.5324675324675325,False,False,2,0,0.4880032635096694,0.5324675324675325,-0.0444642689578631,0.0444642689578631,high_total,8,home_favorite,market_higher_by_3pp,largest,0.1,-1.6000000000000003,17.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-22:ATH:BAL:0,2017-08-22,BAL,ATH,11.0,0.6118283321702722,0.5195490681610844,False,False,2,0,0.4836438261655499,0.5195490681610844,-0.0359052419955344,0.0359052419955344,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0,1.6999999999999993,23.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-22:BOS:CLE:0,2017-08-22,CLE,BOS,8.5,0.6215278252196369,0.5108342361863489,False,True,2,1,0.4771451382655307,0.5108342361863489,-0.0336890979208182,0.0336890979208182,high_total,8,home_favorite,market_higher_by_3pp,largest,0.2,1.8000000000000005,,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-22:CHC:CIN:0,2017-08-22,CIN,CHC,10.5,0.4003338691727463,0.5,False,True,2,1,0.5347657157737935,0.5,0.0347657157737935,0.0347657157737935,high_total,8,road_favorite,model_higher_by_3pp,largest,-0.1999999999999999,-3.0,32.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-22:TEX:LAA:0,2017-08-22,LAA,TEX,9.5,0.6103477573023174,0.5324675324675325,True,True,2,1,0.4892546657653338,0.5324675324675325,-0.0432128667021987,0.0432128667021987,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0,-2.2,17.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-23:ATH:BAL:0,2017-08-23,BAL,ATH,10.0,0.6349947220491167,0.5195490681610844,True,True,2,1,0.4874113786873502,0.5195490681610844,-0.0321376894737341,0.0321376894737341,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0,1.5,24.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-23:LAD:PIT:0,2017-08-23,PIT,LAD,8.5,0.4200394530984286,0.4739134147382802,True,False,2,0,0.5107584847236737,0.4739134147382802,0.0368450699853935,0.0368450699853935,high_total,8,road_favorite,model_higher_by_3pp,largest,-0.6000000000000001,-3.3,,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-23:NYY:DET:0,2017-08-23,DET,NYY,9.0,0.2976554536187564,0.4804509318389158,False,True,2,1,0.5439982867703552,0.4804509318389158,0.0635473549314394,0.0635473549314394,high_total,8,road_favorite,model_higher_by_3pp,largest,-0.3999999999999999,-3.6000000000000005,23.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-23:SEA:ATL:0,2017-08-23,ATL,SEA,9.0,0.5317611340360479,0.5324675324675325,False,True,2,1,0.5049145589950532,0.5324675324675325,-0.0275529734724793,0.0275529734724793,high_total,8,home_favorite,within_3pp,largest,0.0,0.6000000000000005,21.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-24:NYY:DET:0,2017-08-24,DET,NYY,9.5,0.5069715560513106,0.4891657638136511,True,True,2,1,0.5263534940072402,0.4891657638136511,0.037187730193589,0.037187730193589,high_total,8,home_favorite,model_higher_by_3pp,largest,-0.4999999999999999,-5.2,24.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-25:CHC:PHI:0,2017-08-25,PHI,CHC,8.5,0.3185167577846446,0.5021645958699511,True,False,2,0,0.5322149363040536,0.5021645958699511,0.0300503404341024,0.0300503404341024,high_total,8,road_favorite,model_higher_by_3pp,largest,-0.3999999999999999,-3.0,33.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-25:KC:CLE:0,2017-08-25,CLE,KC,9.0,0.5764909248055314,0.5217391304347826,True,False,2,0,0.4870462602021651,0.5217391304347826,-0.0346928702326174,0.0346928702326174,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0,1.5,30.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-25:MIL:LAD:0,2017-08-25,LAD,MIL,7.5,0.6215278252196369,0.5217391304347826,True,False,2,0,0.4923372959337438,0.5217391304347826,-0.0294018345010387,0.0294018345010387,low_total,8,home_favorite,within_3pp,largest,0.1,0.7999999999999998,13.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-25:SD:MIA:0,2017-08-25,MIA,SD,9.0,0.5933014354066986,0.5195490681610844,True,True,2,1,0.4919448196166436,0.5195490681610844,-0.0276042485444407,0.0276042485444407,high_total,8,home_favorite,within_3pp,largest,0.0999999999999999,-0.3000000000000007,24.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-26:BAL:BOS:0,2017-08-26,BOS,BAL,9.5,0.5675675675675675,0.5239223627237672,False,False,2,0,0.4893176085895891,0.5239223627237672,-0.0346047541341781,0.0346047541341781,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0999999999999999,-1.2999999999999998,16.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-26:MIL:LAD:0,2017-08-26,LAD,MIL,8.5,0.6215278252196369,0.5108342361863489,False,False,2,0,0.484033293018066,0.5108342361863489,-0.0268009431682829,0.0268009431682829,high_total,8,home_favorite,within_3pp,largest,0.2,1.0999999999999996,11.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-26:TB:STL:0,2017-08-26,STL,TB,9.0,0.5505486808311931,0.4804509318389158,True,True,2,1,0.5095104158828255,0.4804509318389158,0.0290594840439097,0.0290594840439097,high_total,8,home_favorite,within_3pp,largest,-0.2,-1.700000000000001,8.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-27:SEA:NYY:0,2017-08-27,NYY,SEA,9.0,0.6187175043327556,0.5324675324675325,True,True,2,1,0.4790734369274765,0.5324675324675325,-0.053394095540056,0.053394095540056,high_total,8,home_favorite,market_higher_by_3pp,largest,-0.0999999999999999,0.8000000000000003,24.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-27:TEX:ATH:0,2017-08-27,ATH,TEX,10.5,0.536016459868573,0.5282320336795787,True,True,2,1,0.4987101047988632,0.5282320336795787,-0.0295219288807154,0.0295219288807154,high_total,8,home_favorite,within_3pp,largest,0.0,0.1000000000000005,18.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-28:DET:COL:0,2017-08-28,COL,DET,13.0,0.6681233509234829,0.5151837230488916,False,False,2,0,0.4758303819994485,0.5151837230488916,-0.0393533410494431,0.0393533410494431,high_total,8,home_favorite,market_higher_by_3pp,largest,0.1,1.3999999999999997,32.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-28:SEA:BAL:0,2017-08-28,BAL,SEA,10.5,0.5116279069767442,0.5195490681610844,True,True,2,1,0.4898203807765999,0.5195490681610844,-0.0297286873844844,0.0297286873844844,high_total,8,home_favorite,within_3pp,largest,0.0,2.5999999999999996,22.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-29:DET:COL:0,2017-08-29,COL,DET,11.0,0.6489208633093525,0.5324675324675325,True,False,2,0,0.5021887947055441,0.5324675324675325,-0.0302787377619884,0.0302787377619884,high_total,8,home_favorite,market_higher_by_3pp,largest,0.0,1.1999999999999995,28.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-29:TB:KC:0,2017-08-29,KC,TB,9.0,0.4814756210583422,0.4891657638136511,True,False,2,0,0.5173758604205474,0.4891657638136511,0.0282100966068962,0.0282100966068962,high_total,8,road_favorite,within_3pp,largest,-0.3,-5.3999999999999995,12.0,0.02640383781041691,True,1
kaggle_mlb_vegas:2017-08-30:ATL:PHI:2,2017-08-30,PHI,ATL,9.0,0.4883720930232558,0.4782608695652174,False,False,2,0,0.5207103241011174,0.4782608695652174,0.0424494545358999,0.0424494545358999,high_total,8,road_favorite,model_higher_by_3pp,largest,0.0999999999999999,-1.2000000000000002,31.0,0.02640383781041691,True,0
kaggle_mlb_vegas:2017-08-30:CLE:NYY:2,2017-08-30,NYY,CLE,9.0,0.6283801591903432,0.5217391304347826,False,True,2,1,0.4884572523002087,0.5217391304347826,-0.0332818781345738,0.0332818781345738,high_total,8,home_favorite,market_higher_by_3pp,largest,-0.1999999999999999,-0.0999999999999996,14.0,0.02640383781041691,True,1
