precision,recall,threshold
0.4685,0.6076,0.4293
0.4695,0.6076,0.4293
0.4705,0.6076,0.4294
0.4715,0.6076,0.4296
0.4725,0.6076,0.4298
0.4713,0.6049,0.43
0.4723,0.6049,0.4301
0.4733,0.6049,0.4303
0.4744,0.6049,0.4304
0.4754,0.6049,0.4308
0.4742,0.6022,0.4309
0.4731,0.5995,0.4312
0.4741,0.5995,0.4312
0.473,0.5967,0.4312
0.4719,0.594,0.4315
0.4707,0.5913,0.4317
0.4696,0.5886,0.4317
0.4684,0.5858,0.4317
0.4672,0.5831,0.4318
0.4661,0.5804,0.4319
0.4649,0.5777,0.432
0.4659,0.5777,0.432
0.467,0.5777,0.4321
0.4658,0.5749,0.4322
0.4668,0.5749,0.4323
0.4678,0.5749,0.4323
0.4667,0.5722,0.4323
0.4677,0.5722,0.4323
0.4688,0.5722,0.4324
0.4698,0.5722,0.4324
0.4709,0.5722,0.4324
0.4719,0.5722,0.4325
0.4707,0.5695,0.4329
0.4718,0.5695,0.4333
0.4729,0.5695,0.4333
0.4717,0.5668,0.4336
0.4727,0.5668,0.4336
0.4715,0.564,0.4337
0.4726,0.564,0.4338
0.4737,0.564,0.4338
0.4748,0.564,0.4338
0.4736,0.5613,0.4338
0.4747,0.5613,0.434
0.4758,0.5613,0.434
0.4745,0.5586,0.434
0.4733,0.5559,0.4344
0.4721,0.5531,0.4344
0.4709,0.5504,0.4344
0.472,0.5504,0.4347
0.4731,0.5504,0.4347
0.4718,0.5477,0.4351
0.4706,0.545,0.4352
0.4693,0.5422,0.4354
0.4704,0.5422,0.4355
0.4716,0.5422,0.4357
0.4703,0.5395,0.4358
0.4714,0.5395,0.4359
0.4702,0.5368,0.4363
0.4689,0.5341,0.4363
0.47,0.5341,0.4365
0.4688,0.5313,0.4366
0.4675,0.5286,0.4366
0.4662,0.5259,0.4368
0.4649,0.5232,0.4368
0.466,0.5232,0.4369
0.4647,0.5204,0.4369
0.4659,0.5204,0.437
0.4645,0.5177,0.437
0.4657,0.5177,0.4371
0.4644,0.515,0.4371
0.4631,0.5123,0.4372
0.4617,0.5095,0.4373
0.4604,0.5068,0.4373
0.4615,0.5068,0.4373
0.4627,0.5068,0.4374
0.4638,0.5068,0.438
0.4625,0.5041,0.438
0.4612,0.5014,0.438
0.4623,0.5014,0.438
0.4635,0.5014,0.4381
0.4621,0.4986,0.4384
0.4633,0.4986,0.4384
0.4645,0.4986,0.4385
0.4631,0.4959,0.4389
0.4617,0.4932,0.4389
0.4629,0.4932,0.4393
0.4615,0.4905,0.4393
0.4602,0.4877,0.4396
0.4613,0.4877,0.4397
0.4625,0.4877,0.44
0.4637,0.4877,0.4402
0.4649,0.4877,0.4404
0.4661,0.4877,0.4405
0.4674,0.4877,0.4405
0.4686,0.4877,0.4408
0.4698,0.4877,0.4408
0.4711,0.4877,0.4409
0.4723,0.4877,0.4411
0.4709,0.485,0.4411
0.4721,0.485,0.4413
0.4707,0.4823,0.4414
0.4693,0.4796,0.4415
0.4706,0.4796,0.4418
0.4692,0.4768,0.4418
0.4704,0.4768,0.442
0.469,0.4741,0.442
0.4703,0.4741,0.442
0.4715,0.4741,0.4421
0.4728,0.4741,0.4422
0.4714,0.4714,0.4423
0.4727,0.4714,0.4424
0.474,0.4714,0.4425
0.4753,0.4714,0.4427
0.4766,0.4714,0.4431
0.4779,0.4714,0.4432
0.4765,0.4687,0.4433
0.4778,0.4687,0.4436
0.4791,0.4687,0.4438
0.4777,0.4659,0.4438
0.4762,0.4632,0.4441
0.4747,0.4605,0.4441
0.4761,0.4605,0.4442
0.4774,0.4605,0.4444
0.4788,0.4605,0.4449
0.4801,0.4605,0.4453
0.4815,0.4605,0.4454
0.48,0.4578,0.4455
0.4785,0.455,0.4456
0.477,0.4523,0.4456
0.4784,0.4523,0.4458
0.4798,0.4523,0.4458
0.4783,0.4496,0.4458
0.4767,0.4469,0.446
0.4781,0.4469,0.4461
0.4795,0.4469,0.4462
0.4809,0.4469,0.4465
0.4794,0.4441,0.4467
0.4779,0.4414,0.4468
0.4793,0.4414,0.4468
0.4807,0.4414,0.4469
0.4792,0.4387,0.447
0.4806,0.4387,0.4471
0.479,0.436,0.4471
0.4775,0.4332,0.4473
0.4759,0.4305,0.4474
0.4743,0.4278,0.4478
0.4727,0.4251,0.4479
0.4711,0.4223,0.4479
0.4726,0.4223,0.4481
0.4709,0.4196,0.4482
0.4724,0.4196,0.4483
0.4738,0.4196,0.4483
0.4753,0.4196,0.4486
0.4737,0.4169,0.4487
0.4752,0.4169,0.4487
0.4766,0.4169,0.4488
0.475,0.4142,0.4489
0.4734,0.4114,0.4489
0.4748,0.4114,0.449
0.4763,0.4114,0.4492
0.4747,0.4087,0.4497
0.473,0.406,0.4498
0.4713,0.4033,0.4499
0.4728,0.4033,0.45
0.4744,0.4033,0.4502
0.4727,0.4005,0.4503
0.4742,0.4005,0.4504
0.4725,0.3978,0.4509
0.4708,0.3951,0.4509
0.4691,0.3924,0.4509
0.4706,0.3924,0.4512
0.4721,0.3924,0.4513
0.4704,0.3896,0.4513
0.4686,0.3869,0.4514
0.4702,0.3869,0.4515
0.4718,0.3869,0.4515
0.4733,0.3869,0.4515
0.4749,0.3869,0.4517
0.4732,0.3842,0.4518
0.4714,0.3815,0.4519
0.473,0.3815,0.4521
0.4746,0.3815,0.4521
0.4728,0.3787,0.4521
0.471,0.376,0.4522
0.4692,0.3733,0.4522
0.4708,0.3733,0.4527
0.469,0.3706,0.4528
0.4671,0.3678,0.453
0.4688,0.3678,0.4531
0.4704,0.3678,0.4533
0.4685,0.3651,0.4533
0.4702,0.3651,0.4536
0.4718,0.3651,0.4537
0.4735,0.3651,0.4537
0.4716,0.3624,0.4537
0.4733,0.3624,0.4538
0.475,0.3624,0.4538
0.4767,0.3624,0.4539
0.4784,0.3624,0.4539
0.4801,0.3624,0.4539
0.4819,0.3624,0.454
0.48,0.3597,0.4541
0.4818,0.3597,0.4545
0.4799,0.3569,0.4546
0.4779,0.3542,0.4548
0.4797,0.3542,0.4549
0.4778,0.3515,0.4552
0.4796,0.3515,0.4552
0.4813,0.3515,0.4553
0.4794,0.3488,0.4553
0.4774,0.346,0.4555
0.4792,0.346,0.4558
0.4773,0.3433,0.456
0.4791,0.3433,0.4562
0.4809,0.3433,0.4565
0.4828,0.3433,0.4571
0.4846,0.3433,0.4572
0.4826,0.3406,0.4573
0.4845,0.3406,0.4575
0.4825,0.3379,0.4576
0.4805,0.3351,0.4577
0.4784,0.3324,0.4579
0.4803,0.3324,0.458
0.4822,0.3324,0.4581
0.4802,0.3297,0.4582
0.4821,0.3297,0.4582
0.48,0.327,0.4583
0.4779,0.3243,0.4584
0.4758,0.3215,0.4584
0.4737,0.3188,0.4585
0.4756,0.3188,0.4586
0.4735,0.3161,0.459
0.4754,0.3161,0.459
0.4774,0.3161,0.459
0.4793,0.3161,0.4597
0.4813,0.3161,0.4598
0.4792,0.3134,0.46
0.4812,0.3134,0.4601
0.479,0.3106,0.4603
0.4768,0.3079,0.4604
0.4746,0.3052,0.4606
0.4766,0.3052,0.461
0.4744,0.3025,0.4615
0.4764,0.3025,0.4616
0.4741,0.2997,0.4616
0.4762,0.2997,0.4619
0.4739,0.297,0.462
0.4716,0.2943,0.463
0.4737,0.2943,0.4631
0.4758,0.2943,0.4634
0.4779,0.2943,0.4641
0.48,0.2943,0.4642
0.4777,0.2916,0.4642
0.4753,0.2888,0.4645
0.4775,0.2888,0.4645
0.4796,0.2888,0.4646
0.4818,0.2888,0.4647
0.484,0.2888,0.4647
0.4862,0.2888,0.4647
0.4839,0.2861,0.4649
0.4815,0.2834,0.4657
0.4837,0.2834,0.4658
0.486,0.2834,0.466
0.4883,0.2834,0.4662
0.4858,0.2807,0.4662
0.4834,0.2779,0.4665
0.481,0.2752,0.4665
0.4785,0.2725,0.4666
0.4808,0.2725,0.4672
0.4831,0.2725,0.4672
0.4854,0.2725,0.4673
0.4829,0.2698,0.4673
0.4804,0.267,0.4675
0.4828,0.267,0.4676
0.4851,0.267,0.4677
0.4876,0.267,0.468
0.485,0.2643,0.4683
0.4824,0.2616,0.4685
0.4848,0.2616,0.4685
0.4873,0.2616,0.4685
0.4847,0.2589,0.4686
0.4821,0.2561,0.469
0.4794,0.2534,0.469
0.4819,0.2534,0.4691
0.4844,0.2534,0.4692
0.4817,0.2507,0.4693
0.4842,0.2507,0.4696
0.4868,0.2507,0.4698
0.484,0.248,0.4699
0.4866,0.248,0.4699
0.4839,0.2452,0.4705
0.4865,0.2452,0.4705
0.4837,0.2425,0.4706
0.4863,0.2425,0.471
0.4835,0.2398,0.4711
0.4862,0.2398,0.4714
0.4889,0.2398,0.4719
0.486,0.2371,0.4722
0.4888,0.2371,0.4723
0.4915,0.2371,0.4728
0.4886,0.2343,0.4732
0.4857,0.2316,0.4739
0.4885,0.2316,0.474
0.4855,0.2289,0.474
0.4884,0.2289,0.4742
0.4912,0.2289,0.4742
0.4882,0.2262,0.4743
0.4911,0.2262,0.4744
0.494,0.2262,0.4745
0.497,0.2262,0.4746
0.5,0.2262,0.475
0.503,0.2262,0.475
0.5,0.2234,0.4752
0.5031,0.2234,0.4755
0.5062,0.2234,0.4756
0.5031,0.2207,0.4757
0.5,0.218,0.4757
0.5031,0.218,0.4757
0.5063,0.218,0.4762
0.5096,0.218,0.4765
0.5064,0.2153,0.4766
0.5097,0.2153,0.4767
0.513,0.2153,0.4771
0.5163,0.2153,0.4772
0.5197,0.2153,0.4779
0.5166,0.2125,0.4779
0.52,0.2125,0.4781
0.5168,0.2098,0.4785
0.5135,0.2071,0.479
0.517,0.2071,0.4792
0.5205,0.2071,0.4794
0.5241,0.2071,0.4797
0.5208,0.2044,0.4797
0.5175,0.2016,0.4801
0.5141,0.1989,0.4803
0.5177,0.1989,0.4803
0.5214,0.1989,0.4805
0.5252,0.1989,0.4806
0.5217,0.1962,0.4816
0.5182,0.1935,0.4822
0.5147,0.1907,0.483
0.5111,0.188,0.4832
0.5149,0.188,0.4832
0.5188,0.188,0.4832
0.5227,0.188,0.4834
0.5191,0.1853,0.4834
0.5231,0.1853,0.4835
0.5271,0.1853,0.4839
0.5234,0.1826,0.4842
0.5197,0.1798,0.4842
0.5238,0.1798,0.4845
0.52,0.1771,0.4847
0.5161,0.1744,0.4849
0.5122,0.1717,0.4852
0.5082,0.1689,0.4853
0.5041,0.1662,0.4853
0.5,0.1635,0.4856
0.4958,0.1608,0.4857
0.4915,0.158,0.4866
0.4872,0.1553,0.4867
0.4828,0.1526,0.4872
0.487,0.1526,0.4876
0.4912,0.1526,0.4879
0.4956,0.1526,0.4882
0.4911,0.1499,0.4885
0.4955,0.1499,0.4888
0.4909,0.1471,0.4892
0.4954,0.1471,0.49
0.5,0.1471,0.4903
0.4953,0.1444,0.4904
0.4906,0.1417,0.4904
0.4857,0.139,0.4906
0.4904,0.139,0.4908
0.4951,0.139,0.4908
0.5,0.139,0.4908
0.495,0.1362,0.4909
0.49,0.1335,0.4913
0.4848,0.1308,0.4915
0.4898,0.1308,0.4917
0.4845,0.1281,0.492
0.4896,0.1281,0.4922
0.4947,0.1281,0.4923
0.5,0.1281,0.4924
0.4946,0.1253,0.493
0.5,0.1253,0.493
0.5055,0.1253,0.4936
0.5111,0.1253,0.4938
0.5056,0.1226,0.4939
0.5114,0.1226,0.4946
0.5057,0.1199,0.495
0.5,0.1172,0.495
0.4941,0.1144,0.4956
0.4881,0.1117,0.4958
0.494,0.1117,0.4958
0.5,0.1117,0.4959
0.4938,0.109,0.4961
0.5,0.109,0.498
0.4937,0.1063,0.4981
0.4872,0.1035,0.4986
0.4935,0.1035,0.4989
0.4868,0.1008,0.4992
0.48,0.0981,0.4992
0.473,0.0954,0.5002
0.4795,0.0954,0.5002
0.4722,0.0926,0.5004
0.4789,0.0926,0.5005
0.4857,0.0926,0.5006
0.4783,0.0899,0.5006
0.4706,0.0872,0.5007
0.4776,0.0872,0.5015
0.4848,0.0872,0.5016
0.4923,0.0872,0.5019
0.4844,0.0845,0.5029
0.4921,0.0845,0.5039
0.5,0.0845,0.504
0.4918,0.0817,0.5043
0.5,0.0817,0.5046
0.4915,0.079,0.5053
0.5,0.079,0.5053
0.5088,0.079,0.5059
0.5,0.0763,0.5074
0.5091,0.0763,0.5076
0.5185,0.0763,0.5077
0.5094,0.0736,0.5083
0.5,0.0708,0.5083
0.4902,0.0681,0.5086
0.5,0.0681,0.5092
0.4898,0.0654,0.5094
0.5,0.0654,0.5094
0.5106,0.0654,0.5104
0.5,0.0627,0.5107
0.5111,0.0627,0.5108
0.5,0.0599,0.5116
0.5116,0.0599,0.5124
0.5,0.0572,0.5127
0.4878,0.0545,0.5128
0.5,0.0545,0.5129
0.5128,0.0545,0.5148
0.5263,0.0545,0.515
0.5135,0.0518,0.5152
0.5,0.049,0.5161
0.4857,0.0463,0.5162
0.5,0.0463,0.517
0.4848,0.0436,0.518
0.4688,0.0409,0.5187
0.4839,0.0409,0.5228
0.4667,0.0381,0.5241
0.4828,0.0381,0.5245
0.5,0.0381,0.5248
0.4815,0.0354,0.5255
0.5,0.0354,0.527
0.52,0.0354,0.5272
0.5417,0.0354,0.5299
0.5217,0.0327,0.5314
0.5455,0.0327,0.5343
0.5714,0.0327,0.5357
0.55,0.03,0.5374
0.5263,0.0272,0.5387
0.5,0.0245,0.5397
0.5294,0.0245,0.5414
0.5,0.0218,0.5416
0.5333,0.0218,0.5429
0.5,0.0191,0.5434
0.4615,0.0163,0.5457
0.5,0.0163,0.547
0.5455,0.0163,0.5515
0.5,0.0136,0.5562
0.4444,0.0109,0.5563
0.5,0.0109,0.5601
0.4286,0.0082,0.5624
0.5,0.0082,0.5694
0.4,0.0054,0.5726
0.5,0.0054,0.5731
0.3333,0.0027,0.5781
0.5,0.0027,0.5972
0.0,0.0,0.6233
