precision,recall,threshold
0.4748,0.8174,0.4106
0.4739,0.8144,0.4108
0.4747,0.8144,0.4109
0.4738,0.8114,0.4111
0.4746,0.8114,0.4112
0.4754,0.8114,0.4113
0.4763,0.8114,0.4123
0.4771,0.8114,0.4124
0.4762,0.8084,0.4125
0.477,0.8084,0.4128
0.4761,0.8054,0.4132
0.477,0.8054,0.4138
0.4778,0.8054,0.414
0.4769,0.8024,0.414
0.4777,0.8024,0.414
0.4786,0.8024,0.4149
0.4794,0.8024,0.415
0.4803,0.8024,0.4151
0.4811,0.8024,0.4163
0.4802,0.7994,0.4165
0.4793,0.7964,0.4166
0.4801,0.7964,0.4176
0.481,0.7964,0.4177
0.4819,0.7964,0.4177
0.4809,0.7934,0.4178
0.48,0.7904,0.418
0.4791,0.7874,0.4181
0.4799,0.7874,0.4184
0.479,0.7844,0.4184
0.4799,0.7844,0.4187
0.4789,0.7814,0.4187
0.4798,0.7814,0.4192
0.4788,0.7784,0.4193
0.4779,0.7754,0.4193
0.4787,0.7754,0.4202
0.4778,0.7725,0.4204
0.4787,0.7725,0.4207
0.4777,0.7695,0.421
0.4786,0.7695,0.4213
0.4776,0.7665,0.4219
0.4766,0.7635,0.4219
0.4757,0.7605,0.4219
0.4765,0.7605,0.4231
0.4774,0.7605,0.4236
0.4765,0.7575,0.4244
0.4774,0.7575,0.4244
0.4764,0.7545,0.4246
0.4754,0.7515,0.4249
0.4763,0.7515,0.4249
0.4772,0.7515,0.4259
0.4781,0.7515,0.4259
0.4771,0.7485,0.4263
0.4761,0.7455,0.4266
0.477,0.7455,0.4268
0.4779,0.7455,0.4268
0.4788,0.7455,0.427
0.4778,0.7425,0.4272
0.4788,0.7425,0.4276
0.4797,0.7425,0.4281
0.4806,0.7425,0.4283
0.4816,0.7425,0.4284
0.4805,0.7395,0.4284
0.4815,0.7395,0.4285
0.4805,0.7365,0.429
0.4795,0.7335,0.4292
0.4784,0.7305,0.4292
0.4774,0.7275,0.4292
0.4783,0.7275,0.4299
0.4793,0.7275,0.4304
0.4783,0.7246,0.4305
0.4772,0.7216,0.4308
0.4762,0.7186,0.4314
0.4751,0.7156,0.4317
0.4741,0.7126,0.4317
0.475,0.7126,0.4323
0.476,0.7126,0.4324
0.477,0.7126,0.4324
0.4779,0.7126,0.4327
0.4789,0.7126,0.4329
0.4778,0.7096,0.4331
0.4788,0.7096,0.4332
0.4798,0.7096,0.4332
0.4807,0.7096,0.4334
0.4817,0.7096,0.4336
0.4807,0.7066,0.4336
0.4796,0.7036,0.4336
0.4806,0.7036,0.4339
0.4816,0.7036,0.4339
0.4825,0.7036,0.4347
0.4835,0.7036,0.4347
0.4845,0.7036,0.4349
0.4835,0.7006,0.4352
0.4845,0.7006,0.4352
0.4834,0.6976,0.4356
0.4844,0.6976,0.4357
0.4833,0.6946,0.4358
0.4823,0.6916,0.4359
0.4833,0.6916,0.4359
0.4843,0.6916,0.436
0.4853,0.6916,0.4362
0.4842,0.6886,0.4364
0.4831,0.6856,0.4365
0.4841,0.6856,0.4367
0.4852,0.6856,0.4368
0.4862,0.6856,0.4369
0.4872,0.6856,0.437
0.4883,0.6856,0.4373
0.4872,0.6826,0.4376
0.4882,0.6826,0.4378
0.4871,0.6796,0.4378
0.486,0.6766,0.4381
0.4871,0.6766,0.4383
0.4881,0.6766,0.4384
0.4892,0.6766,0.4385
0.4881,0.6737,0.4385
0.4891,0.6737,0.4389
0.4902,0.6737,0.4389
0.4913,0.6737,0.4389
0.4902,0.6707,0.4392
0.4912,0.6707,0.4393
0.4923,0.6707,0.4398
0.4912,0.6677,0.4399
0.4923,0.6677,0.4399
0.4912,0.6647,0.4399
0.4922,0.6647,0.4402
0.4911,0.6617,0.4403
0.49,0.6587,0.4403
0.4888,0.6557,0.4406
0.4877,0.6527,0.4408
0.4865,0.6497,0.4409
0.4876,0.6497,0.4414
0.4865,0.6467,0.4418
0.4853,0.6437,0.4418
0.4842,0.6407,0.4424
0.483,0.6377,0.4425
0.4841,0.6377,0.4426
0.4852,0.6377,0.4428
0.484,0.6347,0.4433
0.4851,0.6347,0.4433
0.4839,0.6317,0.4436
0.4851,0.6317,0.4438
0.4839,0.6287,0.4439
0.4827,0.6257,0.4439
0.4815,0.6228,0.4442
0.4826,0.6228,0.4442
0.4837,0.6228,0.4443
0.4825,0.6198,0.4443
0.4836,0.6198,0.4444
0.4824,0.6168,0.4444
0.4836,0.6168,0.4452
0.4824,0.6138,0.4457
0.4835,0.6138,0.4458
0.4846,0.6138,0.446
0.4834,0.6108,0.4461
0.4822,0.6078,0.4461
0.4833,0.6078,0.4463
0.4845,0.6078,0.4468
0.4856,0.6078,0.4468
0.4868,0.6078,0.4469
0.488,0.6078,0.4472
0.4867,0.6048,0.4473
0.4879,0.6048,0.4474
0.4891,0.6048,0.4474
0.4903,0.6048,0.4476
0.4915,0.6048,0.4477
0.4927,0.6048,0.448
0.4939,0.6048,0.4481
0.4951,0.6048,0.4481
0.4963,0.6048,0.4482
0.4951,0.6018,0.4483
0.4938,0.5988,0.4484
0.495,0.5988,0.4484
0.4963,0.5988,0.4486
0.495,0.5958,0.4489
0.4963,0.5958,0.4493
0.495,0.5928,0.4494
0.4962,0.5928,0.4496
0.495,0.5898,0.4497
0.4937,0.5868,0.4501
0.4924,0.5838,0.4506
0.4937,0.5838,0.4509
0.4949,0.5838,0.451
0.4936,0.5808,0.4515
0.4949,0.5808,0.4515
0.4962,0.5808,0.4518
0.4974,0.5808,0.4518
0.4987,0.5808,0.4519
0.4974,0.5778,0.452
0.4961,0.5749,0.452
0.4948,0.5719,0.4521
0.4961,0.5719,0.4522
0.4974,0.5719,0.4522
0.4961,0.5689,0.4525
0.4948,0.5659,0.4526
0.4961,0.5659,0.4527
0.4974,0.5659,0.4527
0.4987,0.5659,0.4532
0.5,0.5659,0.4532
0.4987,0.5629,0.4536
0.4973,0.5599,0.4538
0.4987,0.5599,0.4542
0.4973,0.5569,0.4542
0.4987,0.5569,0.4542
0.4973,0.5539,0.4544
0.4987,0.5539,0.4549
0.4973,0.5509,0.4552
0.4959,0.5479,0.4561
0.4973,0.5479,0.4562
0.4986,0.5479,0.4563
0.5,0.5479,0.4565
0.5014,0.5479,0.4565
0.5,0.5449,0.4568
0.4986,0.5419,0.4568
0.5,0.5419,0.4569
0.5014,0.5419,0.4569
0.5,0.5389,0.457
0.5014,0.5389,0.4572
0.5028,0.5389,0.4576
0.5014,0.5359,0.4579
0.5028,0.5359,0.4579
0.5014,0.5329,0.458
0.5,0.5299,0.4585
0.4986,0.5269,0.4591
0.5,0.5269,0.4592
0.4986,0.524,0.4595
0.5,0.524,0.4595
0.5014,0.524,0.4597
0.5,0.521,0.4598
0.5014,0.521,0.4599
0.5,0.518,0.4601
0.4986,0.515,0.4605
0.4971,0.512,0.4606
0.4985,0.512,0.4607
0.4971,0.509,0.4618
0.4956,0.506,0.4619
0.4941,0.503,0.4623
0.4956,0.503,0.4624
0.4941,0.5,0.4625
0.4955,0.5,0.4626
0.497,0.5,0.4629
0.4955,0.497,0.463
0.494,0.494,0.463
0.4955,0.494,0.4632
0.494,0.491,0.4632
0.4924,0.488,0.4633
0.4939,0.488,0.4635
0.4924,0.485,0.4636
0.4939,0.485,0.4637
0.4924,0.482,0.4642
0.4908,0.479,0.4643
0.4892,0.476,0.4643
0.4907,0.476,0.4645
0.4923,0.476,0.4646
0.4907,0.4731,0.4646
0.4922,0.4731,0.4646
0.4906,0.4701,0.465
0.489,0.4671,0.4651
0.4874,0.4641,0.4652
0.4858,0.4611,0.4655
0.4873,0.4611,0.4659
0.4889,0.4611,0.466
0.4873,0.4581,0.466
0.4856,0.4551,0.4662
0.4872,0.4551,0.4665
0.4887,0.4551,0.4667
0.4903,0.4551,0.4669
0.4887,0.4521,0.4678
0.4903,0.4521,0.4681
0.4886,0.4491,0.4683
0.4869,0.4461,0.4685
0.4852,0.4431,0.4686
0.4868,0.4431,0.4687
0.4884,0.4431,0.4689
0.4901,0.4431,0.4691
0.4917,0.4431,0.4692
0.49,0.4401,0.4693
0.4883,0.4371,0.4695
0.4899,0.4371,0.4697
0.4916,0.4371,0.4701
0.4899,0.4341,0.4702
0.4915,0.4341,0.4703
0.4898,0.4311,0.4703
0.4881,0.4281,0.471
0.4897,0.4281,0.4711
0.488,0.4251,0.4712
0.4897,0.4251,0.4714
0.4913,0.4251,0.4715
0.4896,0.4222,0.4716
0.4913,0.4222,0.4718
0.493,0.4222,0.4719
0.4947,0.4222,0.472
0.493,0.4192,0.4725
0.4912,0.4162,0.4726
0.4929,0.4162,0.4727
0.4947,0.4162,0.4728
0.4964,0.4162,0.4728
0.4946,0.4132,0.4728
0.4964,0.4132,0.4729
0.4946,0.4102,0.473
0.4964,0.4102,0.4731
0.4945,0.4072,0.474
0.4964,0.4072,0.474
0.4945,0.4042,0.4747
0.4963,0.4042,0.4751
0.4982,0.4042,0.4759
0.4963,0.4012,0.4762
0.4944,0.3982,0.4762
0.4963,0.3982,0.4763
0.4981,0.3982,0.4765
0.4962,0.3952,0.4767
0.4943,0.3922,0.4769
0.4962,0.3922,0.4769
0.4943,0.3892,0.4769
0.4924,0.3862,0.477
0.4904,0.3832,0.4772
0.4923,0.3832,0.4775
0.4942,0.3832,0.4792
0.4922,0.3802,0.4796
0.4942,0.3802,0.4797
0.4922,0.3772,0.48
0.4902,0.3743,0.48
0.4882,0.3713,0.4802
0.4901,0.3713,0.4804
0.4881,0.3683,0.4805
0.4861,0.3653,0.4806
0.488,0.3653,0.4807
0.49,0.3653,0.4808
0.4919,0.3653,0.4813
0.4899,0.3623,0.4814
0.4919,0.3623,0.4815
0.4898,0.3593,0.4815
0.4877,0.3563,0.4818
0.4856,0.3533,0.4822
0.4876,0.3533,0.4823
0.4855,0.3503,0.4823
0.4875,0.3503,0.4825
0.4895,0.3503,0.4831
0.4874,0.3473,0.4831
0.4852,0.3443,0.4834
0.4873,0.3443,0.4834
0.4894,0.3443,0.4835
0.4915,0.3443,0.4838
0.4893,0.3413,0.4842
0.4914,0.3413,0.4843
0.4935,0.3413,0.4847
0.4957,0.3413,0.4848
0.4978,0.3413,0.4848
0.4956,0.3383,0.4848
0.4934,0.3353,0.485
0.4956,0.3353,0.485
0.4978,0.3353,0.4851
0.4955,0.3323,0.4852
0.4978,0.3323,0.4855
0.5,0.3323,0.4857
0.5023,0.3323,0.4857
0.5045,0.3323,0.486
0.5068,0.3323,0.4862
0.5092,0.3323,0.4863
0.5115,0.3323,0.4871
0.5139,0.3323,0.4872
0.5116,0.3293,0.4875
0.5093,0.3263,0.4877
0.507,0.3234,0.4879
0.5047,0.3204,0.4881
0.5024,0.3174,0.4882
0.5048,0.3174,0.4883
0.5072,0.3174,0.4885
0.5096,0.3174,0.4886
0.5072,0.3144,0.4886
0.5049,0.3114,0.4887
0.5024,0.3084,0.4887
0.5,0.3054,0.489
0.5025,0.3054,0.4894
0.505,0.3054,0.4894
0.5075,0.3054,0.4895
0.505,0.3024,0.4895
0.5075,0.3024,0.4896
0.5051,0.2994,0.4904
0.5076,0.2994,0.4907
0.5102,0.2994,0.491
0.5077,0.2964,0.491
0.5103,0.2964,0.4911
0.513,0.2964,0.4914
0.5104,0.2934,0.4917
0.5079,0.2904,0.4917
0.5105,0.2904,0.4918
0.5132,0.2904,0.4923
0.5106,0.2874,0.4924
0.508,0.2844,0.4927
0.5108,0.2844,0.4932
0.5081,0.2814,0.4936
0.5109,0.2814,0.4938
0.5082,0.2784,0.4941
0.511,0.2784,0.4941
0.5083,0.2754,0.4949
0.5111,0.2754,0.4954
0.5084,0.2725,0.4955
0.5056,0.2695,0.4956
0.5085,0.2695,0.4957
0.5114,0.2695,0.4962
0.5143,0.2695,0.497
0.5172,0.2695,0.4973
0.5202,0.2695,0.4973
0.5174,0.2665,0.4973
0.5146,0.2635,0.4974
0.5118,0.2605,0.4974
0.5148,0.2605,0.4976
0.5119,0.2575,0.4978
0.509,0.2545,0.4978
0.512,0.2545,0.498
0.5091,0.2515,0.4982
0.5061,0.2485,0.4985
0.5092,0.2485,0.4988
0.5123,0.2485,0.4988
0.5155,0.2485,0.4989
0.5188,0.2485,0.4996
0.5157,0.2455,0.4996
0.5127,0.2425,0.4998
0.5159,0.2425,0.5001
0.5128,0.2395,0.5004
0.5097,0.2365,0.5005
0.513,0.2365,0.5006
0.5163,0.2365,0.5013
0.5132,0.2335,0.5017
0.5099,0.2305,0.5018
0.5067,0.2275,0.5019
0.5101,0.2275,0.5023
0.5135,0.2275,0.5025
0.5102,0.2246,0.5025
0.5137,0.2246,0.5026
0.5172,0.2246,0.503
0.5139,0.2216,0.5033
0.5105,0.2186,0.5035
0.507,0.2156,0.5036
0.5106,0.2156,0.5041
0.5071,0.2126,0.5043
0.5036,0.2096,0.5047
0.5,0.2066,0.5048
0.4964,0.2036,0.5053
0.4926,0.2006,0.5054
0.4963,0.2006,0.5062
0.4925,0.1976,0.5065
0.4887,0.1946,0.5067
0.4848,0.1916,0.5067
0.4809,0.1886,0.5069
0.4769,0.1856,0.5076
0.4729,0.1826,0.508
0.4688,0.1796,0.5081
0.4646,0.1766,0.5084
0.4683,0.1766,0.5085
0.472,0.1766,0.5088
0.4758,0.1766,0.5095
0.4797,0.1766,0.5096
0.4836,0.1766,0.5097
0.4876,0.1766,0.5101
0.4917,0.1766,0.5104
0.4958,0.1766,0.5108
0.4915,0.1737,0.5109
0.4872,0.1707,0.5113
0.4828,0.1677,0.5121
0.487,0.1677,0.5122
0.4825,0.1647,0.5128
0.4779,0.1617,0.5139
0.4732,0.1587,0.5155
0.4775,0.1587,0.5156
0.4818,0.1587,0.5166
0.4862,0.1587,0.5176
0.4815,0.1557,0.518
0.486,0.1557,0.5183
0.4906,0.1557,0.5188
0.4952,0.1557,0.5191
0.5,0.1557,0.5199
0.5049,0.1557,0.5199
0.5098,0.1557,0.5202
0.5149,0.1557,0.5222
0.51,0.1527,0.5222
0.5152,0.1527,0.5229
0.5102,0.1497,0.5232
0.5155,0.1497,0.5238
0.5104,0.1467,0.5239
0.5053,0.1437,0.524
0.5106,0.1437,0.5241
0.5161,0.1437,0.5242
0.5217,0.1437,0.5242
0.5165,0.1407,0.5245
0.5111,0.1377,0.5246
0.5169,0.1377,0.5246
0.5227,0.1377,0.5253
0.5172,0.1347,0.5254
0.5233,0.1347,0.5255
0.5176,0.1317,0.5263
0.5119,0.1287,0.5264
0.506,0.1257,0.5266
0.5,0.1228,0.5267
0.5062,0.1228,0.5271
0.5125,0.1228,0.5271
0.5063,0.1198,0.5279
0.5128,0.1198,0.528
0.5065,0.1168,0.5284
0.5,0.1138,0.529
0.4933,0.1108,0.5291
0.5,0.1108,0.5291
0.4932,0.1078,0.5292
0.5,0.1078,0.5295
0.493,0.1048,0.5296
0.5,0.1048,0.5298
0.5072,0.1048,0.5316
0.5,0.1018,0.5323
0.5075,0.1018,0.533
0.5,0.0988,0.5339
0.5077,0.0988,0.534
0.5,0.0958,0.5349
0.5079,0.0958,0.5359
0.5,0.0928,0.5373
0.4918,0.0898,0.5374
0.4833,0.0868,0.5377
0.4746,0.0838,0.5378
0.4828,0.0838,0.538
0.4737,0.0808,0.5382
0.4643,0.0778,0.5388
0.4727,0.0778,0.5389
0.4815,0.0778,0.5398
0.4906,0.0778,0.5405
0.5,0.0778,0.5407
0.5098,0.0778,0.5424
0.5,0.0749,0.5424
0.5102,0.0749,0.5425
0.5208,0.0749,0.5429
0.5319,0.0749,0.5433
0.5217,0.0719,0.5438
0.5111,0.0689,0.5439
0.5,0.0659,0.5454
0.5116,0.0659,0.5457
0.5,0.0629,0.5494
0.4878,0.0599,0.5502
0.5,0.0599,0.5504
0.4872,0.0569,0.5506
0.4737,0.0539,0.551
0.4865,0.0539,0.5519
0.5,0.0539,0.5529
0.4857,0.0509,0.5536
0.5,0.0509,0.5557
0.5152,0.0509,0.5559
0.5,0.0479,0.556
0.5161,0.0479,0.5567
0.5333,0.0479,0.558
0.5517,0.0479,0.5607
0.5714,0.0479,0.5607
0.5556,0.0449,0.5616
0.5385,0.0419,0.5618
0.52,0.0389,0.5628
0.5417,0.0389,0.5636
0.5652,0.0389,0.5651
0.5455,0.0359,0.568
0.5238,0.0329,0.572
0.5,0.0299,0.5733
0.4737,0.0269,0.574
0.5,0.0269,0.5763
0.5294,0.0269,0.5774
0.5,0.024,0.5811
0.5333,0.024,0.5826
0.5714,0.024,0.586
0.6154,0.024,0.5879
0.5833,0.021,0.5934
0.6364,0.021,0.5987
0.7,0.021,0.6032
0.6667,0.018,0.6039
0.625,0.015,0.6042
0.7143,0.015,0.605
0.6667,0.012,0.6069
0.6,0.009,0.6177
0.5,0.006,0.6242
0.6667,0.006,0.6454
0.5,0.003,0.6618
0.0,0.0,0.6649
