precision,recall,threshold
0.4934,0.7139,0.4147
0.4925,0.7112,0.4147
0.4915,0.7084,0.4149
0.4924,0.7084,0.415
0.4915,0.7057,0.4151
0.4905,0.703,0.4156
0.4895,0.7003,0.4156
0.4905,0.7003,0.4158
0.4895,0.6975,0.4163
0.4904,0.6975,0.4166
0.4914,0.6975,0.4167
0.4923,0.6975,0.417
0.4913,0.6948,0.4171
0.4903,0.6921,0.4174
0.4894,0.6894,0.4178
0.4903,0.6894,0.4179
0.4893,0.6866,0.4181
0.4883,0.6839,0.4181
0.4893,0.6839,0.4186
0.4902,0.6839,0.4189
0.4912,0.6839,0.4193
0.4922,0.6839,0.4193
0.4912,0.6812,0.4194
0.4921,0.6812,0.4195
0.4931,0.6812,0.4196
0.4921,0.6785,0.42
0.4931,0.6785,0.4215
0.4921,0.6757,0.4216
0.4911,0.673,0.4218
0.492,0.673,0.4219
0.491,0.6703,0.4221
0.49,0.6676,0.4223
0.489,0.6649,0.4224
0.488,0.6621,0.4225
0.4889,0.6621,0.4226
0.4899,0.6621,0.4226
0.4909,0.6621,0.4226
0.4899,0.6594,0.4229
0.4888,0.6567,0.423
0.4898,0.6567,0.4233
0.4908,0.6567,0.4234
0.4918,0.6567,0.4234
0.4908,0.654,0.4235
0.4918,0.654,0.424
0.4928,0.654,0.4242
0.4918,0.6512,0.4242
0.4907,0.6485,0.4246
0.4897,0.6458,0.4247
0.4886,0.6431,0.4253
0.4896,0.6431,0.4253
0.4906,0.6431,0.426
0.4896,0.6403,0.4263
0.4885,0.6376,0.4265
0.4895,0.6376,0.4269
0.4885,0.6349,0.4272
0.4874,0.6322,0.4274
0.4884,0.6322,0.4278
0.4895,0.6322,0.4281
0.4905,0.6322,0.4284
0.4894,0.6294,0.4286
0.4904,0.6294,0.4287
0.4915,0.6294,0.4288
0.4925,0.6294,0.429
0.4915,0.6267,0.4291
0.4925,0.6267,0.4301
0.4936,0.6267,0.4302
0.4946,0.6267,0.4302
0.4935,0.624,0.4302
0.4946,0.624,0.4305
0.4935,0.6213,0.4306
0.4946,0.6213,0.4306
0.4957,0.6213,0.4308
0.4967,0.6213,0.4308
0.4978,0.6213,0.431
0.4967,0.6185,0.4311
0.4978,0.6185,0.4316
0.4967,0.6158,0.4321
0.4956,0.6131,0.4323
0.4967,0.6131,0.4324
0.4956,0.6104,0.4325
0.4967,0.6104,0.4326
0.4956,0.6076,0.4329
0.4967,0.6076,0.4334
0.4955,0.6049,0.4334
0.4944,0.6022,0.4338
0.4933,0.5995,0.434
0.4921,0.5967,0.4341
0.4932,0.5967,0.4342
0.4921,0.594,0.4348
0.4932,0.594,0.4351
0.4943,0.594,0.4351
0.4955,0.594,0.4352
0.4966,0.594,0.4355
0.4954,0.5913,0.4357
0.4966,0.5913,0.4358
0.4977,0.5913,0.436
0.4966,0.5886,0.4364
0.4954,0.5858,0.4364
0.4942,0.5831,0.4365
0.4954,0.5831,0.4366
0.4942,0.5804,0.4368
0.4953,0.5804,0.4369
0.4942,0.5777,0.4369
0.493,0.5749,0.437
0.4941,0.5749,0.4372
0.4953,0.5749,0.4372
0.4941,0.5722,0.4374
0.4953,0.5722,0.4374
0.4941,0.5695,0.4377
0.4953,0.5695,0.4379
0.4964,0.5695,0.4381
0.4952,0.5668,0.4381
0.4964,0.5668,0.4383
0.4976,0.5668,0.4385
0.4988,0.5668,0.4385
0.4976,0.564,0.4387
0.4988,0.564,0.4391
0.4976,0.5613,0.4393
0.4964,0.5586,0.4394
0.4976,0.5586,0.4398
0.4988,0.5586,0.44
0.5,0.5586,0.4401
0.4988,0.5559,0.4402
0.5,0.5559,0.4402
0.5012,0.5559,0.4403
0.5,0.5531,0.4406
0.4988,0.5504,0.4409
0.5,0.5504,0.4418
0.4988,0.5477,0.4427
0.5,0.5477,0.4428
0.4988,0.545,0.4429
0.4975,0.5422,0.443
0.4987,0.5422,0.443
0.4975,0.5395,0.4433
0.4962,0.5368,0.4446
0.4975,0.5368,0.4447
0.4987,0.5368,0.4451
0.4975,0.5341,0.4453
0.4962,0.5313,0.4458
0.4949,0.5286,0.4459
0.4936,0.5259,0.4462
0.4949,0.5259,0.4463
0.4961,0.5259,0.4464
0.4948,0.5232,0.4467
0.4961,0.5232,0.4469
0.4948,0.5204,0.4471
0.4961,0.5204,0.4472
0.4948,0.5177,0.4476
0.4961,0.5177,0.4476
0.4948,0.515,0.4478
0.4934,0.5123,0.4479
0.4921,0.5095,0.448
0.4908,0.5068,0.4481
0.4894,0.5041,0.4482
0.4907,0.5041,0.4483
0.4894,0.5014,0.4484
0.4907,0.5014,0.4485
0.492,0.5014,0.4485
0.4933,0.5014,0.4487
0.4946,0.5014,0.4487
0.496,0.5014,0.4488
0.4973,0.5014,0.4491
0.4959,0.4986,0.4494
0.4946,0.4959,0.4497
0.4959,0.4959,0.4498
0.4945,0.4932,0.45
0.4959,0.4932,0.4507
0.4945,0.4905,0.4508
0.4959,0.4905,0.4512
0.4972,0.4905,0.4519
0.4958,0.4877,0.452
0.4972,0.4877,0.4522
0.4958,0.485,0.4526
0.4972,0.485,0.4527
0.4986,0.485,0.453
0.4972,0.4823,0.4537
0.4986,0.4823,0.454
0.4972,0.4796,0.4542
0.4986,0.4796,0.4544
0.4972,0.4768,0.4545
0.4986,0.4768,0.4548
0.5,0.4768,0.4548
0.5014,0.4768,0.4553
0.5029,0.4768,0.4554
0.5043,0.4768,0.4555
0.5058,0.4768,0.4555
0.5072,0.4768,0.4556
0.5087,0.4768,0.4557
0.5073,0.4741,0.4559
0.5058,0.4714,0.4561
0.5073,0.4714,0.4562
0.5059,0.4687,0.4565
0.5044,0.4659,0.4567
0.503,0.4632,0.4569
0.5015,0.4605,0.4572
0.503,0.4605,0.4573
0.5015,0.4578,0.4579
0.503,0.4578,0.458
0.5015,0.455,0.4584
0.5,0.4523,0.4586
0.5015,0.4523,0.4588
0.5,0.4496,0.459
0.5015,0.4496,0.4591
0.503,0.4496,0.4593
0.5046,0.4496,0.4595
0.5031,0.4469,0.4597
0.5046,0.4469,0.4597
0.5031,0.4441,0.4599
0.5015,0.4414,0.4601
0.5031,0.4414,0.4604
0.5016,0.4387,0.4606
0.5,0.436,0.4614
0.4984,0.4332,0.4617
0.5,0.4332,0.4621
0.4984,0.4305,0.4626
0.5,0.4305,0.4631
0.5016,0.4305,0.4632
0.5032,0.4305,0.4635
0.5048,0.4305,0.4635
0.5032,0.4278,0.4635
0.5016,0.4251,0.4635
0.5,0.4223,0.4635
0.4984,0.4196,0.4642
0.4968,0.4169,0.4644
0.4984,0.4169,0.4645
0.5,0.4169,0.4646
0.5016,0.4169,0.4646
0.5,0.4142,0.4647
0.4983,0.4114,0.465
0.4967,0.4087,0.4651
0.4983,0.4087,0.4652
0.5,0.4087,0.4659
0.5017,0.4087,0.4666
0.5,0.406,0.4668
0.5017,0.406,0.4673
0.5,0.4033,0.4673
0.5017,0.4033,0.4675
0.5034,0.4033,0.4679
0.5017,0.4005,0.4682
0.5,0.3978,0.4683
0.5017,0.3978,0.4684
0.5,0.3951,0.4689
0.5017,0.3951,0.4697
0.5,0.3924,0.47
0.4983,0.3896,0.4703
0.5,0.3896,0.4707
0.4982,0.3869,0.4709
0.4965,0.3842,0.4711
0.4982,0.3842,0.4713
0.4965,0.3815,0.4713
0.4982,0.3815,0.4717
0.5,0.3815,0.4717
0.4982,0.3787,0.4719
0.4964,0.376,0.4722
0.4982,0.376,0.4722
0.4964,0.3733,0.4724
0.4945,0.3706,0.473
0.4964,0.3706,0.473
0.4982,0.3706,0.473
0.4963,0.3678,0.4734
0.4945,0.3651,0.4738
0.4963,0.3651,0.4745
0.4944,0.3624,0.4754
0.4925,0.3597,0.476
0.4944,0.3597,0.476
0.4962,0.3597,0.4762
0.4943,0.3569,0.4777
0.4924,0.3542,0.4779
0.4905,0.3515,0.4782
0.4885,0.3488,0.4783
0.4866,0.346,0.4784
0.4885,0.346,0.4784
0.4865,0.3433,0.4785
0.4845,0.3406,0.4785
0.4864,0.3406,0.4786
0.4844,0.3379,0.4789
0.4863,0.3379,0.479
0.4843,0.3351,0.4792
0.4822,0.3324,0.4793
0.4841,0.3324,0.4796
0.4821,0.3297,0.4798
0.48,0.327,0.4803
0.4819,0.327,0.4805
0.4839,0.327,0.4805
0.4818,0.3243,0.4806
0.4797,0.3215,0.4808
0.4816,0.3215,0.481
0.4836,0.3215,0.4812
0.4856,0.3215,0.4812
0.4835,0.3188,0.4813
0.4813,0.3161,0.4815
0.4792,0.3134,0.4824
0.477,0.3106,0.4825
0.479,0.3106,0.4826
0.481,0.3106,0.4828
0.4831,0.3106,0.4828
0.4851,0.3106,0.483
0.4829,0.3079,0.483
0.4807,0.3052,0.4831
0.4784,0.3025,0.4832
0.4805,0.3025,0.4834
0.4783,0.2997,0.4836
0.4803,0.2997,0.4837
0.4781,0.297,0.4839
0.4758,0.2943,0.4844
0.4779,0.2943,0.4857
0.48,0.2943,0.486
0.4821,0.2943,0.4862
0.4843,0.2943,0.4863
0.4865,0.2943,0.4881
0.4842,0.2916,0.4881
0.4864,0.2916,0.4887
0.4886,0.2916,0.4889
0.4908,0.2916,0.489
0.4931,0.2916,0.4895
0.4954,0.2916,0.4897
0.493,0.2888,0.4901
0.4907,0.2861,0.4901
0.493,0.2861,0.4903
0.4906,0.2834,0.4903
0.4929,0.2834,0.4904
0.4905,0.2807,0.4908
0.4928,0.2807,0.4915
0.4952,0.2807,0.4916
0.4976,0.2807,0.4916
0.4951,0.2779,0.4917
0.4927,0.2752,0.4917
0.4951,0.2752,0.4918
0.4926,0.2725,0.4926
0.495,0.2725,0.4928
0.4975,0.2725,0.4929
0.495,0.2698,0.4934
0.4925,0.267,0.4934
0.4949,0.267,0.4934
0.4924,0.2643,0.4936
0.4898,0.2616,0.4939
0.4872,0.2589,0.494
0.4845,0.2561,0.4941
0.487,0.2561,0.4942
0.4896,0.2561,0.4944
0.4869,0.2534,0.4946
0.4895,0.2534,0.4947
0.4868,0.2507,0.4948
0.4894,0.2507,0.4953
0.492,0.2507,0.4955
0.4946,0.2507,0.4958
0.4973,0.2507,0.4958
0.4946,0.248,0.4959
0.4918,0.2452,0.496
0.4945,0.2452,0.4963
0.4972,0.2452,0.4965
0.4944,0.2425,0.4966
0.4972,0.2425,0.4966
0.4944,0.2398,0.4969
0.4915,0.2371,0.4972
0.4886,0.2343,0.4976
0.4857,0.2316,0.4976
0.4885,0.2316,0.4977
0.4855,0.2289,0.4978
0.4884,0.2289,0.4979
0.4854,0.2262,0.4979
0.4882,0.2262,0.498
0.4852,0.2234,0.4982
0.4881,0.2234,0.4988
0.491,0.2234,0.4988
0.494,0.2234,0.499
0.4909,0.2207,0.5
0.4939,0.2207,0.5
0.4969,0.2207,0.5002
0.5,0.2207,0.5003
0.5031,0.2207,0.5005
0.5,0.218,0.5009
0.4969,0.2153,0.5013
0.4937,0.2125,0.5013
0.4904,0.2098,0.5021
0.4936,0.2098,0.5021
0.4968,0.2098,0.5029
0.5,0.2098,0.5035
0.5033,0.2098,0.5042
0.5066,0.2098,0.5045
0.5033,0.2071,0.5048
0.5,0.2044,0.5048
0.5034,0.2044,0.5049
0.5068,0.2044,0.505
0.5102,0.2044,0.505
0.5068,0.2016,0.5051
0.5103,0.2016,0.5054
0.5069,0.1989,0.5057
0.5105,0.1989,0.5058
0.507,0.1962,0.5059
0.5035,0.1935,0.5059
0.5071,0.1935,0.506
0.5108,0.1935,0.5064
0.5072,0.1907,0.5068
0.5036,0.188,0.508
0.5,0.1853,0.5081
0.4963,0.1826,0.5083
0.4925,0.1798,0.5083
0.4962,0.1798,0.5084
0.4924,0.1771,0.51
0.4962,0.1771,0.5103
0.5,0.1771,0.5112
0.5039,0.1771,0.5115
0.5078,0.1771,0.5116
0.5039,0.1744,0.5117
0.5,0.1717,0.5133
0.504,0.1717,0.5136
0.5081,0.1717,0.5137
0.5122,0.1717,0.5139
0.5082,0.1689,0.5139
0.5124,0.1689,0.5142
0.5083,0.1662,0.5145
0.5042,0.1635,0.5149
0.5,0.1608,0.5154
0.5043,0.1608,0.5165
0.5086,0.1608,0.5165
0.513,0.1608,0.5166
0.5175,0.1608,0.5166
0.5133,0.158,0.517
0.5179,0.158,0.5185
0.5225,0.158,0.5185
0.5182,0.1553,0.5189
0.5138,0.1526,0.5192
0.5185,0.1526,0.5199
0.5234,0.1526,0.5199
0.5189,0.1499,0.5202
0.5238,0.1499,0.5203
0.5192,0.1471,0.5203
0.5243,0.1471,0.5208
0.5294,0.1471,0.5211
0.5248,0.1444,0.5225
0.52,0.1417,0.5228
0.5253,0.1417,0.5231
0.5306,0.1417,0.524
0.5258,0.139,0.5249
0.5208,0.1362,0.5249
0.5263,0.1362,0.525
0.5213,0.1335,0.525
0.5161,0.1308,0.5253
0.5217,0.1308,0.5257
0.5275,0.1308,0.5261
0.5222,0.1281,0.5265
0.5281,0.1281,0.5268
0.5341,0.1281,0.5272
0.5287,0.1253,0.5273
0.5233,0.1226,0.5276
0.5294,0.1226,0.528
0.5357,0.1226,0.5296
0.5301,0.1199,0.5301
0.5366,0.1199,0.5309
0.5309,0.1172,0.5327
0.525,0.1144,0.5331
0.519,0.1117,0.5336
0.5256,0.1117,0.5339
0.5325,0.1117,0.5343
0.5263,0.109,0.5352
0.52,0.1063,0.5354
0.527,0.1063,0.5355
0.5205,0.1035,0.5358
0.5139,0.1008,0.536
0.5211,0.1008,0.5361
0.5143,0.0981,0.5363
0.5072,0.0954,0.5363
0.5147,0.0954,0.5364
0.5224,0.0954,0.5369
0.5303,0.0954,0.537
0.5385,0.0954,0.537
0.5312,0.0926,0.5387
0.5238,0.0899,0.5392
0.5161,0.0872,0.5393
0.5246,0.0872,0.5407
0.5333,0.0872,0.5419
0.5254,0.0845,0.5424
0.5172,0.0817,0.5434
0.5263,0.0817,0.5459
0.5179,0.079,0.5463
0.5273,0.079,0.5464
0.537,0.079,0.5465
0.5472,0.079,0.5467
0.5385,0.0763,0.5491
0.549,0.0763,0.5492
0.54,0.0736,0.5494
0.5306,0.0708,0.5507
0.5208,0.0681,0.5509
0.5106,0.0654,0.5513
0.5,0.0627,0.5516
0.5111,0.0627,0.5523
0.5227,0.0627,0.5528
0.5116,0.0599,0.553
0.5238,0.0599,0.5543
0.5366,0.0599,0.5549
0.55,0.0599,0.5552
0.5385,0.0572,0.5567
0.5263,0.0545,0.5571
0.5135,0.0518,0.5581
0.5,0.049,0.5611
0.4857,0.0463,0.5622
0.5,0.0463,0.5626
0.4848,0.0436,0.5631
0.5,0.0436,0.5632
0.4839,0.0409,0.5632
0.4667,0.0381,0.5636
0.4828,0.0381,0.5656
0.4643,0.0354,0.5671
0.4444,0.0327,0.5681
0.4615,0.0327,0.5684
0.44,0.03,0.5689
0.4167,0.0272,0.5701
0.4348,0.0272,0.5712
0.4091,0.0245,0.5729
0.4286,0.0245,0.5734
0.45,0.0245,0.5756
0.4737,0.0245,0.5778
0.4444,0.0218,0.5876
0.4118,0.0191,0.5898
0.375,0.0163,0.5904
0.3333,0.0136,0.5907
0.3571,0.0136,0.5926
0.3077,0.0109,0.5932
0.3333,0.0109,0.5942
0.3636,0.0109,0.596
0.4,0.0109,0.5988
0.4444,0.0109,0.6005
0.375,0.0082,0.6026
0.4286,0.0082,0.6085
0.5,0.0082,0.615
0.6,0.0082,0.6153
0.5,0.0054,0.62
0.6667,0.0054,0.6213
1.0,0.0054,0.6388
1.0,0.0027,0.6448
