precision,recall,threshold
0.4544,0.9237,0.3559
0.455,0.9237,0.3564
0.4543,0.921,0.3572
0.4536,0.9183,0.3579
0.4542,0.9183,0.3595
0.4548,0.9183,0.36
0.4554,0.9183,0.3601
0.4547,0.9155,0.3602
0.4539,0.9128,0.3608
0.4545,0.9128,0.361
0.4552,0.9128,0.3615
0.4558,0.9128,0.3621
0.455,0.9101,0.3623
0.4543,0.9074,0.3625
0.4536,0.9046,0.3628
0.4528,0.9019,0.3637
0.4534,0.9019,0.3642
0.454,0.9019,0.3643
0.4547,0.9019,0.3644
0.4539,0.8992,0.3649
0.4532,0.8965,0.3655
0.4524,0.8937,0.3655
0.453,0.8937,0.3659
0.4523,0.891,0.3667
0.4529,0.891,0.3674
0.4535,0.891,0.3676
0.4542,0.891,0.3679
0.4548,0.891,0.3682
0.454,0.8883,0.3683
0.4547,0.8883,0.3683
0.4553,0.8883,0.3693
0.4545,0.8856,0.3698
0.4552,0.8856,0.3698
0.4558,0.8856,0.3701
0.4565,0.8856,0.3715
0.4571,0.8856,0.3716
0.4563,0.8828,0.3719
0.457,0.8828,0.3724
0.4576,0.8828,0.3725
0.4583,0.8828,0.3727
0.4589,0.8828,0.3728
0.4596,0.8828,0.3731
0.4588,0.8801,0.3733
0.4595,0.8801,0.3741
0.4587,0.8774,0.3752
0.4593,0.8774,0.3753
0.46,0.8774,0.3757
0.4607,0.8774,0.3759
0.4599,0.8747,0.3759
0.4605,0.8747,0.3763
0.4598,0.8719,0.3763
0.459,0.8692,0.3766
0.4582,0.8665,0.3772
0.4574,0.8638,0.3784
0.4581,0.8638,0.3786
0.4588,0.8638,0.3796
0.458,0.861,0.3803
0.4586,0.861,0.3805
0.4578,0.8583,0.3805
0.4585,0.8583,0.3807
0.4592,0.8583,0.3812
0.4599,0.8583,0.3813
0.4605,0.8583,0.3813
0.4612,0.8583,0.3813
0.4619,0.8583,0.382
0.4626,0.8583,0.3827
0.4632,0.8583,0.3843
0.4624,0.8556,0.3845
0.4617,0.8529,0.385
0.4609,0.8501,0.3856
0.4601,0.8474,0.3856
0.4607,0.8474,0.3858
0.4614,0.8474,0.386
0.4606,0.8447,0.3862
0.4613,0.8447,0.3863
0.4605,0.842,0.3863
0.4612,0.842,0.3863
0.4604,0.8392,0.3865
0.4611,0.8392,0.3866
0.4618,0.8392,0.3869
0.4625,0.8392,0.3876
0.4632,0.8392,0.388
0.4639,0.8392,0.388
0.463,0.8365,0.388
0.4637,0.8365,0.3881
0.4644,0.8365,0.3895
0.4636,0.8338,0.3908
0.4628,0.8311,0.3909
0.4635,0.8311,0.391
0.4642,0.8311,0.3911
0.4634,0.8283,0.3914
0.4641,0.8283,0.3915
0.4648,0.8283,0.3915
0.464,0.8256,0.3917
0.4632,0.8229,0.3917
0.4639,0.8229,0.3918
0.4646,0.8229,0.3919
0.4653,0.8229,0.393
0.4645,0.8202,0.393
0.4652,0.8202,0.3932
0.4659,0.8202,0.3934
0.4667,0.8202,0.3936
0.4658,0.8174,0.3937
0.4666,0.8174,0.3941
0.4657,0.8147,0.3942
0.4649,0.812,0.3949
0.4641,0.8093,0.3952
0.4632,0.8065,0.3955
0.4639,0.8065,0.3961
0.4647,0.8065,0.3972
0.4654,0.8065,0.3975
0.4661,0.8065,0.3975
0.4669,0.8065,0.3981
0.466,0.8038,0.3985
0.4668,0.8038,0.399
0.4675,0.8038,0.3994
0.4683,0.8038,0.3996
0.4674,0.8011,0.3998
0.4666,0.7984,0.4003
0.4657,0.7956,0.4004
0.4649,0.7929,0.4006
0.4656,0.7929,0.4008
0.4663,0.7929,0.4008
0.4655,0.7902,0.401
0.4646,0.7875,0.4011
0.4654,0.7875,0.402
0.4645,0.7847,0.4023
0.4653,0.7847,0.4023
0.466,0.7847,0.4031
0.4668,0.7847,0.4033
0.4675,0.7847,0.4037
0.4683,0.7847,0.4037
0.4691,0.7847,0.4038
0.4698,0.7847,0.4038
0.4706,0.7847,0.404
0.4714,0.7847,0.4042
0.4705,0.782,0.4048
0.4713,0.782,0.4051
0.472,0.782,0.4052
0.4728,0.782,0.4053
0.4736,0.782,0.4058
0.4727,0.7793,0.4058
0.4735,0.7793,0.4063
0.4743,0.7793,0.4063
0.4734,0.7766,0.4066
0.4742,0.7766,0.4069
0.4733,0.7738,0.4071
0.4725,0.7711,0.4076
0.4732,0.7711,0.4078
0.4724,0.7684,0.408
0.4715,0.7657,0.4086
0.4723,0.7657,0.4087
0.4731,0.7657,0.4089
0.4722,0.7629,0.4092
0.4713,0.7602,0.4092
0.4704,0.7575,0.4092
0.4712,0.7575,0.4093
0.4703,0.7548,0.4096
0.4711,0.7548,0.4097
0.4702,0.752,0.4099
0.471,0.752,0.41
0.4718,0.752,0.4101
0.4709,0.7493,0.4102
0.4717,0.7493,0.4103
0.4725,0.7493,0.4104
0.4733,0.7493,0.4104
0.4724,0.7466,0.4107
0.4715,0.7439,0.4111
0.4706,0.7411,0.4116
0.4697,0.7384,0.4117
0.4705,0.7384,0.4117
0.4696,0.7357,0.4129
0.4686,0.733,0.4133
0.4695,0.733,0.4137
0.4685,0.7302,0.4137
0.4676,0.7275,0.4139
0.4667,0.7248,0.415
0.4675,0.7248,0.4154
0.4683,0.7248,0.4155
0.4691,0.7248,0.4155
0.47,0.7248,0.4159
0.4708,0.7248,0.4164
0.4699,0.7221,0.4165
0.4707,0.7221,0.4166
0.4715,0.7221,0.4169
0.4724,0.7221,0.4169
0.4714,0.7193,0.417
0.4723,0.7193,0.4172
0.4731,0.7193,0.4172
0.474,0.7193,0.4173
0.4748,0.7193,0.4174
0.4757,0.7193,0.4176
0.4747,0.7166,0.4183
0.4756,0.7166,0.4186
0.4746,0.7139,0.4189
0.4755,0.7139,0.4189
0.4764,0.7139,0.4192
0.4754,0.7112,0.4201
0.4763,0.7112,0.4202
0.4771,0.7112,0.4206
0.478,0.7112,0.4206
0.4789,0.7112,0.4207
0.4798,0.7112,0.4207
0.4807,0.7112,0.4215
0.4815,0.7112,0.4216
0.4824,0.7112,0.4217
0.4833,0.7112,0.4219
0.4842,0.7112,0.422
0.4833,0.7084,0.4222
0.4842,0.7084,0.4223
0.4851,0.7084,0.4227
0.486,0.7084,0.4227
0.4869,0.7084,0.423
0.4859,0.7057,0.423
0.4868,0.7057,0.423
0.4878,0.7057,0.4231
0.4868,0.703,0.4232
0.4877,0.703,0.4235
0.4886,0.703,0.4236
0.4877,0.7003,0.424
0.4886,0.7003,0.424
0.4895,0.7003,0.4241
0.4885,0.6975,0.4244
0.4876,0.6948,0.4245
0.4885,0.6948,0.4246
0.4894,0.6948,0.4247
0.4904,0.6948,0.4248
0.4894,0.6921,0.425
0.4903,0.6921,0.4252
0.4894,0.6894,0.4253
0.4903,0.6894,0.4255
0.4913,0.6894,0.4257
0.4903,0.6866,0.4257
0.4912,0.6866,0.426
0.4922,0.6866,0.4262
0.4912,0.6839,0.4269
0.4922,0.6839,0.427
0.4931,0.6839,0.427
0.4921,0.6812,0.4274
0.4931,0.6812,0.4279
0.4921,0.6785,0.4282
0.4931,0.6785,0.4282
0.494,0.6785,0.4283
0.493,0.6757,0.4286
0.492,0.673,0.4287
0.491,0.6703,0.4289
0.492,0.6703,0.4291
0.491,0.6676,0.4292
0.49,0.6649,0.4293
0.4889,0.6621,0.4293
0.4879,0.6594,0.4296
0.4889,0.6594,0.4296
0.4879,0.6567,0.4298
0.4868,0.654,0.4298
0.4878,0.654,0.4299
0.4868,0.6512,0.4301
0.4857,0.6485,0.4303
0.4847,0.6458,0.4303
0.4836,0.6431,0.4308
0.4825,0.6403,0.431
0.4815,0.6376,0.4311
0.4825,0.6376,0.4316
0.4835,0.6376,0.4319
0.4824,0.6349,0.432
0.4834,0.6349,0.4321
0.4823,0.6322,0.4325
0.4813,0.6294,0.4325
0.4802,0.6267,0.4326
0.4812,0.6267,0.4332
0.4801,0.624,0.4333
0.479,0.6213,0.4334
0.4779,0.6185,0.4339
0.4768,0.6158,0.4346
0.4757,0.6131,0.4347
0.4767,0.6131,0.4349
0.4777,0.6131,0.4352
0.4787,0.6131,0.4353
0.4776,0.6104,0.4353
0.4765,0.6076,0.436
0.4754,0.6049,0.4361
0.4764,0.6049,0.4361
0.4774,0.6049,0.4362
0.4784,0.6049,0.4363
0.4773,0.6022,0.4363
0.4784,0.6022,0.4365
0.4794,0.6022,0.4366
0.4783,0.5995,0.4366
0.4771,0.5967,0.4368
0.4782,0.5967,0.437
0.477,0.594,0.437
0.4781,0.594,0.4371
0.4791,0.594,0.4372
0.4802,0.594,0.4373
0.4812,0.594,0.4375
0.4823,0.594,0.4376
0.4834,0.594,0.4378
0.4844,0.594,0.4378
0.4833,0.5913,0.4378
0.4844,0.5913,0.4379
0.4855,0.5913,0.4379
0.4865,0.5913,0.4379
0.4876,0.5913,0.4382
0.4865,0.5886,0.4384
0.4876,0.5886,0.4386
0.4887,0.5886,0.4387
0.4875,0.5858,0.4388
0.4886,0.5858,0.4388
0.4875,0.5831,0.4391
0.4886,0.5831,0.4395
0.4897,0.5831,0.4396
0.4908,0.5831,0.4396
0.492,0.5831,0.4397
0.4931,0.5831,0.4397
0.4919,0.5804,0.4407
0.4931,0.5804,0.4411
0.4919,0.5777,0.4412
0.493,0.5777,0.4412
0.4918,0.5749,0.4413
0.493,0.5749,0.4416
0.4918,0.5722,0.4418
0.4906,0.5695,0.4419
0.4894,0.5668,0.4419
0.4906,0.5668,0.4422
0.4917,0.5668,0.4428
0.4929,0.5668,0.4432
0.4941,0.5668,0.4433
0.4929,0.564,0.4433
0.494,0.564,0.4435
0.4952,0.564,0.4437
0.4964,0.564,0.4438
0.4976,0.564,0.4438
0.4988,0.564,0.444
0.5,0.564,0.4443
0.5012,0.564,0.4444
0.5,0.5613,0.4446
0.5012,0.5613,0.4446
0.5024,0.5613,0.4447
0.5037,0.5613,0.4457
0.5025,0.5586,0.446
0.5012,0.5559,0.446
0.5025,0.5559,0.4464
0.5037,0.5559,0.4468
0.505,0.5559,0.4469
0.5062,0.5559,0.4469
0.5075,0.5559,0.4469
0.5062,0.5531,0.4475
0.505,0.5504,0.4477
0.5038,0.5477,0.4479
0.5025,0.545,0.448
0.5038,0.545,0.448
0.5025,0.5422,0.4482
0.5013,0.5395,0.4483
0.5,0.5368,0.4484
0.4987,0.5341,0.4484
0.4974,0.5313,0.4492
0.4987,0.5313,0.4494
0.5,0.5313,0.4496
0.4987,0.5286,0.4496
0.4974,0.5259,0.4498
0.4961,0.5232,0.4499
0.4974,0.5232,0.4499
0.4961,0.5204,0.45
0.4974,0.5204,0.45
0.4987,0.5204,0.4503
0.5,0.5204,0.4505
0.5013,0.5204,0.4505
0.5,0.5177,0.4505
0.4987,0.515,0.4507
0.5,0.515,0.451
0.4987,0.5123,0.451
0.4973,0.5095,0.4511
0.496,0.5068,0.4512
0.4973,0.5068,0.4514
0.496,0.5041,0.4517
0.4973,0.5041,0.4518
0.496,0.5014,0.4521
0.4946,0.4986,0.4522
0.4932,0.4959,0.4526
0.4946,0.4959,0.4526
0.4959,0.4959,0.4527
0.4945,0.4932,0.4529
0.4959,0.4932,0.4533
0.4945,0.4905,0.4534
0.4931,0.4877,0.4535
0.4945,0.4877,0.4535
0.4931,0.485,0.4537
0.4917,0.4823,0.4537
0.4903,0.4796,0.4545
0.4916,0.4796,0.4545
0.4902,0.4768,0.4546
0.4916,0.4768,0.4549
0.493,0.4768,0.4551
0.4915,0.4741,0.4551
0.4929,0.4741,0.4551
0.4915,0.4714,0.4552
0.4929,0.4714,0.4552
0.4943,0.4714,0.4553
0.4928,0.4687,0.4554
0.4943,0.4687,0.4554
0.4928,0.4659,0.4555
0.4942,0.4659,0.4555
0.4928,0.4632,0.4557
0.4942,0.4632,0.4562
0.4927,0.4605,0.4564
0.4942,0.4605,0.4564
0.4927,0.4578,0.4566
0.4941,0.4578,0.4566
0.4926,0.455,0.4566
0.4941,0.455,0.4568
0.4955,0.455,0.4569
0.497,0.455,0.457
0.4985,0.455,0.4571
0.5,0.455,0.4573
0.5015,0.455,0.4574
0.5,0.4523,0.4574
0.5015,0.4523,0.4575
0.503,0.4523,0.4579
0.5015,0.4496,0.458
0.5,0.4469,0.458
0.5015,0.4469,0.458
0.5,0.4441,0.4584
0.4985,0.4414,0.4584
0.5,0.4414,0.4585
0.5015,0.4414,0.4588
0.5,0.4387,0.4589
0.4984,0.436,0.459
0.5,0.436,0.4591
0.4984,0.4332,0.4591
0.4969,0.4305,0.4592
0.4953,0.4278,0.4593
0.4968,0.4278,0.4593
0.4952,0.4251,0.4598
0.4936,0.4223,0.46
0.492,0.4196,0.4601
0.4936,0.4196,0.4604
0.492,0.4169,0.4606
0.4903,0.4142,0.4607
0.4887,0.4114,0.461
0.4903,0.4114,0.461
0.4919,0.4114,0.4613
0.4902,0.4087,0.4613
0.4918,0.4087,0.4616
0.4934,0.4087,0.4617
0.495,0.4087,0.4617
0.4934,0.406,0.4617
0.495,0.406,0.4618
0.4933,0.4033,0.4622
0.4916,0.4005,0.4622
0.4899,0.3978,0.4624
0.4882,0.3951,0.4624
0.4865,0.3924,0.4626
0.4847,0.3896,0.4628
0.4864,0.3896,0.4629
0.4881,0.3896,0.4637
0.4897,0.3896,0.4637
0.488,0.3869,0.4638
0.4862,0.3842,0.4639
0.4879,0.3842,0.464
0.4896,0.3842,0.464
0.4913,0.3842,0.4642
0.4895,0.3815,0.4645
0.4877,0.3787,0.4649
0.4894,0.3787,0.4649
0.4876,0.376,0.4651
0.4894,0.376,0.4652
0.4875,0.3733,0.4652
0.4857,0.3706,0.4653
0.4875,0.3706,0.4655
0.4856,0.3678,0.4658
0.4874,0.3678,0.4661
0.4891,0.3678,0.4662
0.4909,0.3678,0.4663
0.4927,0.3678,0.4667
0.4908,0.3651,0.4668
0.489,0.3624,0.4668
0.4908,0.3624,0.4671
0.4926,0.3624,0.4673
0.4907,0.3597,0.4675
0.4888,0.3569,0.4678
0.4906,0.3569,0.4681
0.4925,0.3569,0.4681
0.4906,0.3542,0.4682
0.4886,0.3515,0.4683
0.4867,0.3488,0.4684
0.4847,0.346,0.4687
0.4866,0.346,0.4688
0.4846,0.3433,0.4688
0.4865,0.3433,0.469
0.4845,0.3406,0.4692
0.4864,0.3406,0.4692
0.4844,0.3379,0.4697
0.4824,0.3351,0.4697
0.4803,0.3324,0.47
0.4822,0.3324,0.47
0.4841,0.3324,0.4701
0.4821,0.3297,0.4702
0.484,0.3297,0.4704
0.4859,0.3297,0.4706
0.4879,0.3297,0.4706
0.4858,0.327,0.4707
0.4837,0.3243,0.4708
0.4857,0.3243,0.4709
0.4836,0.3215,0.4709
0.4856,0.3215,0.4709
0.4876,0.3215,0.4709
0.4855,0.3188,0.4711
0.4833,0.3161,0.4712
0.4812,0.3134,0.4714
0.479,0.3106,0.4717
0.481,0.3106,0.4717
0.4831,0.3106,0.4717
0.4851,0.3106,0.4717
0.4872,0.3106,0.472
0.4893,0.3106,0.4721
0.4914,0.3106,0.4726
0.4892,0.3079,0.4729
0.487,0.3052,0.4732
0.4847,0.3025,0.4732
0.4868,0.3025,0.4732
0.4846,0.2997,0.4734
0.4867,0.2997,0.4738
0.4889,0.2997,0.4738
0.4866,0.297,0.474
0.4888,0.297,0.474
0.4865,0.2943,0.4747
0.4842,0.2916,0.4747
0.4864,0.2916,0.4748
0.4886,0.2916,0.4751
0.4862,0.2888,0.4753
0.4839,0.2861,0.4753
0.4861,0.2861,0.4756
0.4837,0.2834,0.4759
0.486,0.2834,0.476
0.4836,0.2807,0.4762
0.4811,0.2779,0.4764
0.4834,0.2779,0.4766
0.481,0.2752,0.4766
0.4785,0.2725,0.4767
0.4808,0.2725,0.4773
0.4831,0.2725,0.4774
0.4854,0.2725,0.4778
0.4878,0.2725,0.4778
0.4902,0.2725,0.4779
0.4926,0.2725,0.4779
0.4901,0.2698,0.478
0.4876,0.267,0.4782
0.485,0.2643,0.4782
0.4824,0.2616,0.4783
0.4798,0.2589,0.4786
0.4822,0.2589,0.4792
0.4796,0.2561,0.4792
0.4821,0.2561,0.4792
0.4845,0.2561,0.4793
0.487,0.2561,0.4794
0.4844,0.2534,0.4796
0.4817,0.2507,0.4804
0.4842,0.2507,0.4807
0.4868,0.2507,0.481
0.484,0.248,0.481
0.4813,0.2452,0.4811
0.4839,0.2452,0.4813
0.4865,0.2452,0.4824
0.4891,0.2452,0.4826
0.4918,0.2452,0.4827
0.4945,0.2452,0.4828
0.4972,0.2452,0.483
0.4944,0.2425,0.483
0.4972,0.2425,0.4831
0.5,0.2425,0.4831
0.5028,0.2425,0.4833
0.5,0.2398,0.4836
0.4971,0.2371,0.4838
0.5,0.2371,0.4839
0.5029,0.2371,0.4844
0.5,0.2343,0.4851
0.5029,0.2343,0.4853
0.5059,0.2343,0.4853
0.5089,0.2343,0.4855
0.506,0.2316,0.4855
0.503,0.2289,0.4856
0.5,0.2262,0.486
0.497,0.2234,0.486
0.4939,0.2207,0.486
0.4908,0.218,0.4861
0.4877,0.2153,0.4864
0.4845,0.2125,0.4872
0.4813,0.2098,0.4873
0.4843,0.2098,0.4877
0.481,0.2071,0.4879
0.4777,0.2044,0.4879
0.4808,0.2044,0.4879
0.4774,0.2016,0.488
0.474,0.1989,0.4891
0.4771,0.1989,0.4899
0.4737,0.1962,0.4904
0.4702,0.1935,0.4905
0.4667,0.1907,0.4907
0.4698,0.1907,0.4909
0.4662,0.188,0.4914
0.4626,0.1853,0.4917
0.4658,0.1853,0.4917
0.4621,0.1826,0.4921
0.4653,0.1826,0.4923
0.4685,0.1826,0.4924
0.4718,0.1826,0.4924
0.4752,0.1826,0.4926
0.4714,0.1798,0.4927
0.4748,0.1798,0.4931
0.471,0.1771,0.4937
0.4745,0.1771,0.4942
0.4779,0.1771,0.4943
0.4741,0.1744,0.4945
0.4776,0.1744,0.4946
0.4812,0.1744,0.4952
0.4848,0.1744,0.4952
0.4885,0.1744,0.4965
0.4923,0.1744,0.497
0.4884,0.1717,0.4972
0.4922,0.1717,0.4972
0.4882,0.1689,0.4976
0.4921,0.1689,0.4977
0.496,0.1689,0.4984
0.5,0.1689,0.4988
0.5041,0.1689,0.4991
0.5,0.1662,0.4991
0.5041,0.1662,0.4998
0.5083,0.1662,0.4998
0.5042,0.1635,0.4998
0.5,0.1608,0.4998
0.4957,0.158,0.5
0.4914,0.1553,0.5008
0.4957,0.1553,0.5009
0.4912,0.1526,0.5011
0.4956,0.1526,0.5012
0.5,0.1526,0.5013
0.4955,0.1499,0.5017
0.4909,0.1471,0.502
0.4862,0.1444,0.5021
0.4815,0.1417,0.5021
0.486,0.1417,0.5028
0.4811,0.139,0.5032
0.4857,0.139,0.5032
0.4808,0.1362,0.5035
0.4854,0.1362,0.5035
0.4804,0.1335,0.5036
0.4851,0.1335,0.5038
0.49,0.1335,0.5045
0.4949,0.1335,0.5048
0.5,0.1335,0.5054
0.5052,0.1335,0.5054
0.5104,0.1335,0.5058
0.5053,0.1308,0.5059
0.5106,0.1308,0.5063
0.5161,0.1308,0.507
0.5109,0.1281,0.5073
0.5055,0.1253,0.5078
0.5,0.1226,0.5079
0.5056,0.1226,0.508
0.5,0.1199,0.5081
0.4943,0.1172,0.5083
0.5,0.1172,0.5093
0.4941,0.1144,0.5101
0.5,0.1144,0.5105
0.494,0.1117,0.5105
0.4878,0.109,0.5106
0.4938,0.109,0.5115
0.5,0.109,0.5123
0.4937,0.1063,0.5127
0.5,0.1063,0.5128
0.5065,0.1063,0.5137
0.5,0.1035,0.5142
0.5067,0.1035,0.5144
0.5,0.1008,0.5145
0.4932,0.0981,0.5146
0.4861,0.0954,0.5147
0.493,0.0954,0.5149
0.5,0.0954,0.515
0.4928,0.0926,0.5151
0.5,0.0926,0.5157
0.4925,0.0899,0.5158
0.5,0.0899,0.5166
0.5077,0.0899,0.5166
0.5156,0.0899,0.5172
0.5079,0.0872,0.5173
0.5,0.0845,0.5187
0.4918,0.0817,0.5188
0.5,0.0817,0.5189
0.4915,0.079,0.5198
0.5,0.079,0.52
0.4912,0.0763,0.5201
0.4821,0.0736,0.5207
0.4727,0.0708,0.5207
0.4815,0.0708,0.5209
0.4717,0.0681,0.5213
0.4808,0.0681,0.5218
0.4706,0.0654,0.5224
0.46,0.0627,0.523
0.449,0.0599,0.5233
0.4583,0.0599,0.5239
0.4468,0.0572,0.5262
0.4348,0.0545,0.5266
0.4444,0.0545,0.5267
0.4318,0.0518,0.5279
0.4419,0.0518,0.5283
0.4286,0.049,0.5297
0.439,0.049,0.5298
0.425,0.0463,0.5302
0.4359,0.0463,0.5305
0.4474,0.0463,0.5336
0.4324,0.0436,0.5344
0.4167,0.0409,0.5359
0.4286,0.0409,0.5369
0.4118,0.0381,0.538
0.3939,0.0354,0.5387
0.375,0.0327,0.5392
0.3871,0.0327,0.5395
0.4,0.0327,0.5395
0.4138,0.0327,0.5396
0.4286,0.0327,0.5401
0.4444,0.0327,0.541
0.4615,0.0327,0.5417
0.44,0.03,0.5421
0.4167,0.0272,0.5425
0.4348,0.0272,0.5444
0.4545,0.0272,0.5469
0.4286,0.0245,0.5476
0.45,0.0245,0.5478
0.4737,0.0245,0.5481
0.5,0.0245,0.5501
0.4706,0.0218,0.5527
0.4375,0.0191,0.5573
0.4667,0.0191,0.5581
0.4286,0.0163,0.56
0.4615,0.0163,0.5634
0.4167,0.0136,0.5653
0.3636,0.0109,0.568
0.3,0.0082,0.5713
0.2222,0.0054,0.5722
0.25,0.0054,0.5827
0.1429,0.0027,0.5854
0.1667,0.0027,0.5882
0.2,0.0027,0.5882
0.25,0.0027,0.591
0.3333,0.0027,0.5945
0.5,0.0027,0.6047
0.0,0.0,0.6204
